id,name,name_en,phone,website,email,address,city,governorate,country,latitude,longitude,category,subcategory,type,facebook,instagram,fsq_id,external_id,source,data_quality,verified,created_at,updated_at,scraped_at,search_tags,raw_data,normalized_name,normalized_phone,normalized_address,normalized_website,normalized_facebook,normalized_instagram,whatsapp,maps_url,dedupe_key,completeness_score,source_confidence,last_seen_at,is_active,needs_review
0f161580-4853-4679-ad6f-54da37008154,چایخانەی بەرانان,چایخانةی بةرانان-Baranan Tea House,,,,شارع سالم,Sulaymaniyah,Sulaymaniyah,Iraq,35.55910760,45.42193330,Cafe,cafe,,,,,,osm,real,false,2026-04-02 11:32:20.446875+00,2026-04-02 11:32:20.446875+00,2026-04-02 11:32:20.446875+00,,"{""name"": ""چایخانەی بەرانان"", ""_extra"": {""all_phones"": []}, ""amenity"": ""cafe"", ""name:en"": ""چایخانةی بةرانان-Baranan Tea House"", ""addr:street"": ""شارع سالم""}",چایخانەی بەرانان,,شارع سالم,,,,,,name:چایخانەی بەرانان|sulaymaniyah|cafe,50,50,2026-04-02 11:32:20.732+00,true,false
7786dfd2-7019-478b-b411-bf0e4dbb2dba,Dark Sky Cafe,,,,,,Sulaymaniyah,Sulaymaniyah,Iraq,35.55820450,45.42222290,Cafe,cafe,,,,,,osm,partial,false,2026-04-02 11:32:20.446875+00,2026-04-02 11:32:20.446875+00,2026-04-02 11:32:20.446875+00,,"{""name"": ""Dark Sky Cafe"", ""_extra"": {""all_phones"": []}, ""amenity"": ""cafe""}",dark sky cafe,,,,,,,,name:dark sky cafe|sulaymaniyah|cafe,35,50,2026-04-02 11:32:20.732+00,true,false
fd69f0b9-6190-4d93-9b96-c5562cb6ca9e,كوفي عمر,,,,,,Sulaymaniyah,Sulaymaniyah,Iraq,35.55989380,45.42138220,Cafe,cafe,,,,,,osm,partial,false,2026-04-02 11:32:20.446875+00,2026-04-02 11:32:20.446875+00,2026-04-02 11:32:20.446875+00,,"{""name"": ""كوفي عمر"", ""_extra"": {""all_phones"": []}, ""amenity"": ""cafe""}",كوفى عمر,,,,,,,,name:كوفى عمر|sulaymaniyah|cafe,35,50,2026-04-02 11:32:20.732+00,true,false
320fb35f-15bd-4a80-bbcc-795579de487b,کافتریای مەولانای خێزانی mawlana cafe,,,,,,Sulaymaniyah,Sulaymaniyah,Iraq,35.55973610,45.42759220,Cafe,cafe,,,,,,osm,partial,false,2026-04-02 11:32:20.446875+00,2026-04-02 11:32:20.446875+00,2026-04-02 11:32:20.446875+00,,"{""name"": ""کافتریای مەولانای خێزانی mawlana cafe"", ""_extra"": {""all_phones"": []}, ""amenity"": ""cafe""}",کافتریای مەولانای خێزانی mawlana cafe,,,,,,,,name:کافتریای مەولانای خێزانی mawlana cafe|sulaymaniyah|cafe,35,50,2026-04-02 11:32:20.732+00,true,false
5e93cf84-c6a7-407f-97f3-864f6c412fcc,چاخانەی کەیوان,kaiwan tea house,,,,"8, 404-5",Sulaymaniyah,Sulaymaniyah,Iraq,35.55895660,45.42317880,Cafe,cafe,,,,,,osm,real,false,2026-04-02 11:32:20.446875+00,2026-04-02 11:32:20.446875+00,2026-04-02 11:32:20.446875+00,,"{""name"": ""چاخانەی کەیوان"", ""_extra"": {""name_ku"": ""چاخانەی کەیوان"", ""operator"": ""kaiwan"", ""postcode"": ""10271"", ""all_phones"": [], ""opening_hours"": ""Mo-Su 10:00-01:00""}, ""amenity"": ""cafe"", ""name:ar"": ""شاى"", ""name:en"": ""kaiwan tea house"", ""name:ku"": ""چاخانەی کەیوان"", ""operator"": ""kaiwan"", ""addr:street"": ""404-5"", ""addr:postcode"": ""10271"", ""opening_hours"": ""Mo-Su 10:00-01:00"", ""addr:housenumber"": ""8""}",چاخانەی کەیوان,,"8, 404-5",,,,,,name:چاخانەی کەیوان|sulaymaniyah|cafe,50,50,2026-04-02 11:32:20.732+00,true,false
8c3452f3-3468-4f46-8564-da6990b17988,ئەمستردام کافێ,Amsterdam cafe,,,,,Sulaymaniyah,Sulaymaniyah,Iraq,35.55910780,45.42302710,Cafe,cafe,,,,,,osm,partial,false,2026-04-02 11:32:20.446875+00,2026-04-02 11:32:20.446875+00,2026-04-02 11:32:20.446875+00,,"{""name"": ""ئەمستردام کافێ"", ""_extra"": {""name_ku"": ""ئەمستردام کافێ"", ""all_phones"": []}, ""amenity"": ""cafe"", ""name:ar"": ""امستردام كافى"", ""name:en"": ""Amsterdam cafe"", ""name:ku"": ""ئەمستردام کافێ"", ""internet_access"": ""wlan""}",ىەمستردام کافێ,,,,,,,,name:ىەمستردام کافێ|sulaymaniyah|cafe,35,50,2026-04-02 11:32:20.732+00,true,false
24eae09b-d051-49d1-8f5c-4b163648076c,Chaixana,,,,,,Sulaymaniyah,Sulaymaniyah,Iraq,35.56018430,45.42805500,Cafe,cafe,,,,,,osm,partial,false,2026-04-02 11:32:20.446875+00,2026-04-02 11:32:20.446875+00,2026-04-02 11:32:20.446875+00,,"{""name"": ""Chaixana"", ""_extra"": {""name_ku"": ""چایخانە"", ""all_phones"": []}, ""amenity"": ""cafe"", ""name:ku"": ""چایخانە""}",chaixana,,,,,,,,name:chaixana|sulaymaniyah|cafe,35,50,2026-04-02 11:32:20.732+00,true,false
03305560-d929-4233-a40f-9653d33c4170,داریو کافیە,Dario Cafe,,,,,Sulaymaniyah,Sulaymaniyah,Iraq,35.56155100,45.42839490,Cafe,cafe,,,,,,osm,partial,false,2026-04-02 11:32:20.446875+00,2026-04-02 11:32:20.446875+00,2026-04-02 11:32:20.446875+00,,"{""name"": ""داریو کافیە"", ""_extra"": {""name_ku"": ""داریۆ کافێ"", ""all_phones"": []}, ""amenity"": ""cafe"", ""name:en"": ""Dario Cafe"", ""name:ku"": ""داریۆ کافێ""}",داریو کافیە,,,,,,,,name:داریو کافیە|sulaymaniyah|cafe,35,50,2026-04-02 11:32:20.732+00,true,false
0e72c07a-1bcd-4f9c-9bc6-50279137fdd8,كافتريات,,,,,,Sulaymaniyah,Sulaymaniyah,Iraq,35.55834090,45.42859930,Cafe,cafe,,,,,,osm,partial,false,2026-04-02 11:32:20.446875+00,2026-04-02 11:32:20.446875+00,2026-04-02 11:32:20.446875+00,,"{""name"": ""كافتريات"", ""_extra"": {""all_phones"": []}, ""amenity"": ""cafe""}",كافترىات,,,,,,,,name:كافترىات|sulaymaniyah|cafe,35,50,2026-04-02 11:32:20.732+00,true,false
1b949ad8-f19a-477f-974f-eefba083e9cd,Violet Cafe & fast food,,,,,شەقامی سالم,Sulaymaniyah,Sulaymaniyah,Iraq,35.55876880,45.42423350,Cafe,cafe,,,,,,osm,real,false,2026-04-02 11:32:20.446875+00,2026-04-02 11:32:20.446875+00,2026-04-02 11:32:20.446875+00,,"{""name"": ""Violet Cafe & fast food"", ""_extra"": {""all_phones"": []}, ""amenity"": ""cafe"", ""addr:city"": ""Sulaymaniyah"", ""addr:street"": ""شەقامی سالم""}",violet cafe & fast food,,شەقامی سالم,,,,,,name:violet cafe & fast food|sulaymaniyah|cafe,50,50,2026-04-02 11:32:20.732+00,true,false
620b63ee-2fa2-462b-bcab-9cbd7c3d2467,نانەوای ۆسکار,,,,,"٣٣, شێخان",سليمانية,Sulaymaniyah,Iraq,35.53996800,45.45167320,Cafe,cafe,,,,,,osm,real,false,2026-04-02 11:32:20.446875+00,2026-04-02 11:32:20.446875+00,2026-04-02 11:32:20.446875+00,,"{""name"": ""نانەوای ۆسکار"", ""shop"": ""bakery"", ""_extra"": {""all_phones"": [], ""opening_hours"": ""هەموو ڕۆژێک ٤ بەیانی تا ١٢ شەو جگە لە هەینی کە ١٢تا ١٢ نیوەڕۆ ئیشدەکەن""}, ""addr:city"": ""سليمانية"", ""addr:street"": ""شێخان"", ""opening_hours"": ""هەموو ڕۆژێک ٤ بەیانی تا ١٢ شەو جگە لە هەینی کە ١٢تا ١٢ نیوەڕۆ ئیشدەکەن"", ""addr:housenumber"": ""٣٣""}",نانەوای ۆسکار,,"٣٣, شێخان",,,,,,name:نانەوای ۆسکار|سليمانية|cafe,50,50,2026-04-02 11:32:20.732+00,true,false
f68e32b7-3d4a-44e0-be03-4b2526a2014e,کافتریا,cafe sara,,,,,Sulaymaniyah,Sulaymaniyah,Iraq,35.55607020,45.44219310,Cafe,cafe,,,,,,osm,partial,false,2026-04-02 11:32:20.446875+00,2026-04-02 11:32:20.446875+00,2026-04-02 11:32:20.446875+00,,"{""name"": ""کافتریا"", ""_extra"": {""all_phones"": [], ""opening_hours"": ""24/7""}, ""amenity"": ""cafe"", ""name:en"": ""cafe sara"", ""opening_hours"": ""24/7"", ""internet_access"": ""wlan""}",کافتریا,,,,,,,,name:کافتریا|sulaymaniyah|cafe,35,50,2026-04-02 11:32:20.732+00,true,false
64889b68-61d6-4fd5-8b94-da0f6124a144,Bardawam Qawa,,,,,,Sulaymaniyah,Sulaymaniyah,Iraq,35.55426870,45.43944890,Cafe,cafe,,,,,,osm,partial,false,2026-04-02 11:32:20.446875+00,2026-04-02 11:32:20.446875+00,2026-04-02 11:32:20.446875+00,,"{""name"": ""Bardawam Qawa"", ""_extra"": {""cuisine"": ""coffee_shop"", ""all_phones"": []}, ""amenity"": ""cafe"", ""cuisine"": ""coffee_shop""}",bardawam qawa,,,,,,,,name:bardawam qawa|sulaymaniyah|cafe,35,50,2026-04-02 11:32:20.732+00,true,false
ca639924-bc43-40aa-a76e-b9d2e3ba35f9,cultural cafe قاوەخانەی کلتوری,Cultural Cafe,,,,,Sulaymaniyah,Sulaymaniyah,Iraq,35.55811990,45.43261040,Cafe,cafe,,,,,,osm,partial,false,2026-04-02 11:32:20.446875+00,2026-04-02 11:32:20.446875+00,2026-04-02 11:32:20.446875+00,,"{""name"": ""cultural cafe قاوەخانەی کلتوری"", ""_extra"": {""name_ku"": ""قاوەخانەی کلتوری"", ""all_phones"": []}, ""amenity"": ""cafe"", ""name:en"": ""Cultural Cafe"", ""name:ku"": ""قاوەخانەی کلتوری""}",cultural cafe قاوەخانەی کلتوری,,,,,,,,name:cultural cafe قاوەخانەی کلتوری|sulaymaniyah|cafe,35,50,2026-04-02 11:32:20.732+00,true,false
c8ab4f9c-7e9f-4907-9337-3060a1c5588c,ماڵە دارینە,,,,,,Sulaymaniyah,Sulaymaniyah,Iraq,35.55859990,45.42982750,Cafe,cafe,,,,,,osm,partial,false,2026-04-02 11:32:20.446875+00,2026-04-02 11:32:20.446875+00,2026-04-02 11:32:20.446875+00,,"{""name"": ""ماڵە دارینە"", ""_extra"": {""all_phones"": []}, ""amenity"": ""cafe""}",ماڵە دارینە,,,,,,,,name:ماڵە دارینە|sulaymaniyah|cafe,35,50,2026-04-02 11:32:20.732+00,true,false
7e2f5791-48b7-49b0-9618-3034ef9a7cca,qawaxanay kltwry farmanbaran,coffee employe,,,,,Sulaymaniyah,Sulaymaniyah,Iraq,35.55807230,45.43497370,Cafe,cafe,,,,,,osm,partial,false,2026-04-02 11:32:20.446875+00,2026-04-02 11:32:20.446875+00,2026-04-02 11:32:20.446875+00,,"{""name"": ""qawaxanay kltwry farmanbaran"", ""_extra"": {""all_phones"": []}, ""amenity"": ""cafe"", ""name:en"": ""coffee employe""}",qawaxanay kltwry farmanbaran,,,,,,,,name:qawaxanay kltwry farmanbaran|sulaymaniyah|cafe,35,50,2026-04-02 11:32:20.732+00,true,false
a5150154-dffb-4ff1-bdf5-67919b0a70d6,کافێی جەماڵ عیرفان,Jamal Erfan Café,,,,شەقامی سالم,Sulaymaniyah,Sulaymaniyah,Iraq,35.55697100,45.43127760,Cafe,cafe,,,,,,osm,real,false,2026-04-02 11:32:20.446875+00,2026-04-02 11:32:20.446875+00,2026-04-02 11:32:20.446875+00,,"{""name"": ""کافێی جەماڵ عیرفان"", ""_extra"": {""cuisine"": ""tea;cake;coffee_shop"", ""postcode"": ""46001"", ""all_phones"": [], ""description"": ""Cafè and Bookshop"", ""opening_hours"": ""Mo-Su 10:00-22:00""}, ""amenity"": ""cafe"", ""cuisine"": ""tea;cake;coffee_shop"", ""name:en"": ""Jamal Erfan Café"", ""toilets"": ""yes"", ""addr:street"": ""شەقامی سالم"", ""description"": ""Cafè and Bookshop"", ""addr:postcode"": ""46001"", ""opening_hours"": ""Mo-Su 10:00-22:00"", ""internet_access"": ""wlan"", ""outdoor_seating"": ""no"", ""air_conditioning"": ""yes"", ""internet_access:fee"": ""no""}",کافێی جەماڵ عیرفان,,شەقامی سالم,,,,,,name:کافێی جەماڵ عیرفان|sulaymaniyah|cafe,50,50,2026-04-02 11:32:20.732+00,true,false
37baa7a6-1b1c-4233-b5c0-c60555005e3d,چياس كافێ,chias cafe,,,,,Sulaymaniyah,Sulaymaniyah,Iraq,35.55807540,45.43007670,Cafe,cafe,,,,,,osm,partial,false,2026-04-02 11:32:20.446875+00,2026-04-02 11:32:20.446875+00,2026-04-02 11:32:20.446875+00,,"{""name"": ""چياس كافێ"", ""_extra"": {""all_phones"": []}, ""amenity"": ""cafe"", ""name:en"": ""chias cafe""}",چىاس كافێ,,,,,,,,name:چىاس كافێ|sulaymaniyah|cafe,35,50,2026-04-02 11:32:20.732+00,true,false
48d66870-618c-49fe-9bd0-9ca546ffffc4,Container Cafe and Restaurant,Container Cafe and Restaurant,,,,,Sulaymaniyah,Sulaymaniyah,Iraq,35.56100540,45.43057360,Cafe,cafe,,https://www.facebook.com/containercafeandlounge/,,,,osm,partial,false,2026-04-02 11:32:20.446875+00,2026-04-02 11:32:20.446875+00,2026-04-02 11:32:20.446875+00,,"{""name"": ""Container Cafe and Restaurant"", ""_extra"": {""all_phones"": []}, ""amenity"": ""cafe"", ""name:en"": ""Container Cafe and Restaurant"", ""contact:facebook"": ""https://www.facebook.com/containercafeandlounge/""}",container cafe and restaurant,,,,containercafeandlounge,,,,fb:containercafeandlounge,40,50,2026-04-02 11:32:20.732+00,true,false
1286af99-8546-4c12-908f-1041ee6c84f1,كازينوي سحر,,,,,,Sulaymaniyah,Sulaymaniyah,Iraq,35.55734970,45.44215900,Cafe,cafe,,,,,,osm,partial,false,2026-04-02 11:32:20.446875+00,2026-04-02 11:32:20.446875+00,2026-04-02 11:32:20.446875+00,,"{""name"": ""كازينوي سحر"", ""_extra"": {""name_ku"": ""كازينوي سحر"", ""all_phones"": []}, ""amenity"": ""cafe"", ""name:ar"": ""مقهى سحر"", ""name:ku"": ""كازينوي سحر""}",كازىنوى سحر,,,,,,,,name:كازىنوى سحر|sulaymaniyah|cafe,35,50,2026-04-02 11:32:20.732+00,true,false
436cb3ee-39f4-4555-a1f0-3d47f9e15d80,چایخانە‌ و خواردە‌مە‌نی دبلن,Dublin Tea,,,,,Sulaymaniyah,Sulaymaniyah,Iraq,35.56092150,45.44043960,Cafe,cafe,,,,,,osm,partial,false,2026-04-02 11:32:20.446875+00,2026-04-02 11:32:20.446875+00,2026-04-02 11:32:20.446875+00,,"{""name"": ""چایخانە‌ و خواردە‌مە‌نی دبلن"", ""_extra"": {""cuisine"": ""tea"", ""postcode"": ""46001"", ""all_phones"": [], ""opening_hours"": ""Sa-Th 07:00-17:00""}, ""amenity"": ""cafe"", ""cuisine"": ""tea"", ""name:en"": ""Dublin Tea"", ""addr:postcode"": ""46001"", ""opening_hours"": ""Sa-Th 07:00-17:00""}",چایخانە‌ و خواردە‌مە‌نی دبلن,,,,,,,,name:چایخانە‌ و خواردە‌مە‌نی دبلن|sulaymaniyah|cafe,35,50,2026-04-02 11:32:20.732+00,true,false
53b5ad8d-6759-4b14-8dd5-6296871dff9b,چايخانه ى وه ستا رفيق,rafiq cafe,,,,Mawlawi Street,Sulaymaniyah,Sulaymaniyah,Iraq,35.55699040,45.44194240,Cafe,cafe,,,,,,osm,real,false,2026-04-02 11:32:20.446875+00,2026-04-02 11:32:20.446875+00,2026-04-02 11:32:20.446875+00,,"{""name"": ""چايخانه ى وه ستا رفيق"", ""_extra"": {""all_phones"": []}, ""amenity"": ""cafe"", ""name:ar"": ""مقهى اسطا رفيق"", ""name:en"": ""rafiq cafe"", ""addr:street"": ""Mawlawi Street""}",چاىخانه ى وه ستا رفىق,,mawlawi street,,,,,,name:چاىخانه ى وه ستا رفىق|sulaymaniyah|cafe,50,50,2026-04-02 11:32:20.732+00,true,false
93914366-2e7d-4cb6-9d2e-437a9835c374,چای سیلان,Silan Tea,,,,,Sulaymaniyah,Sulaymaniyah,Iraq,35.55759640,45.44194500,Cafe,cafe,,,,,,osm,partial,false,2026-04-02 11:32:20.446875+00,2026-04-02 11:32:20.446875+00,2026-04-02 11:32:20.446875+00,,"{""name"": ""چای سیلان"", ""_extra"": {""postcode"": ""46001"", ""all_phones"": [], ""opening_hours"": ""Mo-Su 08:00-19:00""}, ""amenity"": ""cafe"", ""name:en"": ""Silan Tea"", ""addr:postcode"": ""46001"", ""opening_hours"": ""Mo-Su 08:00-19:00""}",چای سیلان,,,,,,,,name:چای سیلان|sulaymaniyah|cafe,35,50,2026-04-02 11:32:20.732+00,true,false
fd47ad7b-be9f-41ac-b5eb-a77e6b3f46d5,chayxanay jmhury,,,,,,Sulaymaniyah,Sulaymaniyah,Iraq,35.55732900,45.44249800,Cafe,cafe,,,,,,osm,partial,false,2026-04-02 11:32:20.446875+00,2026-04-02 11:32:20.446875+00,2026-04-02 11:32:20.446875+00,,"{""name"": ""chayxanay jmhury"", ""_extra"": {""all_phones"": []}, ""amenity"": ""cafe""}",chayxanay jmhury,,,,,,,,name:chayxanay jmhury|sulaymaniyah|cafe,35,50,2026-04-02 11:32:20.732+00,true,false
d01c0503-fa32-4105-af62-7ccedc44f921,Ako Chkol Cafe,,,,,,Sulaymaniyah,Sulaymaniyah,Iraq,35.55672030,45.43814740,Cafe,cafe,,,,,,osm,partial,false,2026-04-02 11:32:20.446875+00,2026-04-02 11:32:20.446875+00,2026-04-02 11:32:20.446875+00,,"{""name"": ""Ako Chkol Cafe"", ""_extra"": {""all_phones"": []}, ""amenity"": ""cafe"", ""internet_access"": ""wlan""}",ako chkol cafe,,,,,,,,name:ako chkol cafe|sulaymaniyah|cafe,35,50,2026-04-02 11:32:20.732+00,true,false
03952032-9dc6-4365-9b54-09300a0f76f7,ناو بازار,,,,,,Sulaymaniyah,Sulaymaniyah,Iraq,35.55999290,45.44181010,Cafe,cafe,,,,,,osm,partial,false,2026-04-02 11:32:20.446875+00,2026-04-02 11:32:20.446875+00,2026-04-02 11:32:20.446875+00,,"{""name"": ""ناو بازار"", ""shop"": ""bakery"", ""_extra"": {""name_ku"": ""Naw bazar"", ""all_phones"": []}, ""name:ku"": ""Naw bazar""}",ناو بازار,,,,,,,,name:ناو بازار|sulaymaniyah|cafe,35,50,2026-04-02 11:32:20.732+00,true,false
06457f07-1823-48a9-a690-4d61e98cf543,كافترياى باشترين,Bashtren Cafe,,,,,Sulaymaniyah,Sulaymaniyah,Iraq,35.55614620,45.44508970,Cafe,cafe,,,,,,osm,partial,false,2026-04-02 11:32:20.446875+00,2026-04-02 11:32:20.446875+00,2026-04-02 11:32:20.446875+00,,"{""name"": ""كافترياى باشترين"", ""_extra"": {""all_phones"": []}, ""amenity"": ""cafe"", ""name:ar"": ""باشترين كوفي"", ""name:en"": ""Bashtren Cafe"", ""name:ckb"": ""كافترياى باشترين""}",كافترىاى باشترىن,,,,,,,,name:كافترىاى باشترىن|sulaymaniyah|cafe,35,50,2026-04-02 11:32:20.732+00,true,false
235d282f-8ced-4f0e-b283-69c33e6fc525,عوسمان,,,,,,Sulaymaniyah,Sulaymaniyah,Iraq,35.55461310,45.45123890,Cafe,cafe,,,,,,osm,partial,false,2026-04-02 11:32:20.446875+00,2026-04-02 11:32:20.446875+00,2026-04-02 11:32:20.446875+00,,"{""name"": ""عوسمان"", ""shop"": ""bakery"", ""_extra"": {""name_ku"": ""عوسمان"", ""all_phones"": []}, ""name:ku"": ""عوسمان""}",عوسمان,,,,,,,,name:عوسمان|sulaymaniyah|cafe,35,50,2026-04-02 11:32:20.732+00,true,false
d84740da-d5d3-4352-90ee-d9d629bdcf9b,کافێی ئۆرزدی,,,,,,Sulaymaniyah,Sulaymaniyah,Iraq,35.55716780,45.44879490,Cafe,cafe,,,,,,osm,partial,false,2026-04-02 11:32:20.446875+00,2026-04-02 11:32:20.446875+00,2026-04-02 11:32:20.446875+00,,"{""name"": ""کافێی ئۆرزدی"", ""_extra"": {""all_phones"": []}, ""amenity"": ""cafe""}",کافێی ىۆرزدی,,,,,,,,name:کافێی ىۆرزدی|sulaymaniyah|cafe,35,50,2026-04-02 11:32:20.732+00,true,false
90f8828b-3448-4160-af5c-0cc764e83eb6,پێنجوێن کافێ,کافتریای پێنجوێنیەکان,,,,Orzdi Main Street,Sulaymaniyah,Sulaymaniyah,Iraq,35.55730850,45.44447040,Cafe,cafe,,,,,,osm,real,false,2026-04-02 11:32:20.446875+00,2026-04-02 11:32:20.446875+00,2026-04-02 11:32:20.446875+00,,"{""name"": ""پێنجوێن کافێ"", ""_extra"": {""name_ku"": ""پێنجوێن کافێ"", ""operator"": ""وەستا ئەحمەد/مامۆستا ئومێد"", ""all_phones"": [], ""opening_hours"": ""Mo-Su 07:00-00:00""}, ""amenity"": ""cafe"", ""name:en"": ""کافتریای پێنجوێنیەکان"", ""name:ku"": ""پێنجوێن کافێ"", ""operator"": ""وەستا ئەحمەد/مامۆستا ئومێد"", ""addr:street"": ""Orzdi Main Street"", ""opening_hours"": ""Mo-Su 07:00-00:00"", ""internet_access"": ""wlan""}",پێنجوێن کافێ,,orzdi main street,,,,,,name:پێنجوێن کافێ|sulaymaniyah|cafe,50,50,2026-04-02 11:32:20.732+00,true,false
9113298b-32ff-4206-8559-fa73701007c1,چایخانەی هەردی,Hardi Cafe,,,,,Sulaymaniyah,Sulaymaniyah,Iraq,35.55734050,45.44618600,Cafe,cafe,,,,,,osm,partial,false,2026-04-02 11:32:20.446875+00,2026-04-02 11:32:20.446875+00,2026-04-02 11:32:20.446875+00,,"{""name"": ""چایخانەی هەردی"", ""_extra"": {""all_phones"": []}, ""amenity"": ""cafe"", ""name:en"": ""Hardi Cafe""}",چایخانەی هەردی,,,,,,,,name:چایخانەی هەردی|sulaymaniyah|cafe,35,50,2026-04-02 11:32:20.732+00,true,false
50abc0a6-d7a2-4d50-83da-6bb87ae4ced2,فڕنی سەموون,,,,,,Sulaymaniyah,Sulaymaniyah,Iraq,35.55689290,45.44308160,Cafe,cafe,,,,,,osm,partial,false,2026-04-02 11:32:20.446875+00,2026-04-02 11:32:20.446875+00,2026-04-02 11:32:20.446875+00,,"{""name"": ""فڕنی سەموون"", ""shop"": ""bakery"", ""_extra"": {""all_phones"": []}}",فڕنی سەموون,,,,,,,,name:فڕنی سەموون|sulaymaniyah|cafe,35,50,2026-04-02 11:32:20.732+00,true,false
f66dd389-0f43-4a90-a0d4-7afd49286f7b,ھایما کافێ,Haima Cafe,,,,22 Piramerd,Sulaymaniyah,Sulaymaniyah,Iraq,35.55962080,45.44660370,Cafe,cafe,,,,,,osm,real,false,2026-04-02 11:32:20.446875+00,2026-04-02 11:32:20.446875+00,2026-04-02 11:32:20.446875+00,,"{""name"": ""ھایما کافێ"", ""_extra"": {""all_phones"": [], ""opening_hours"": ""24/7""}, ""amenity"": ""cafe"", ""name:ar"": ""ھایما کافی"", ""name:en"": ""Haima Cafe"", ""addr:street"": ""22 Piramerd"", ""opening_hours"": ""24/7""}",ھایما کافێ,,22 piramerd,,,,,,name:ھایما کافێ|sulaymaniyah|cafe,50,50,2026-04-02 11:32:20.732+00,true,false
954a0d3d-ec60-4f01-8f61-9a82c392240e,نانە‌واخانە‌ی كۆپن ھاگن,Copenhagen Bakery,,,,22 Peramerd,Sulaymaniyah,Sulaymaniyah,Iraq,35.55862810,45.44428040,Cafe,cafe,,,,,,osm,real,false,2026-04-02 11:32:20.446875+00,2026-04-02 11:32:20.446875+00,2026-04-02 11:32:20.446875+00,,"{""name"": ""نانە‌واخانە‌ی كۆپن ھاگن"", ""shop"": ""bakery"", ""_extra"": {""postcode"": ""46001"", ""all_phones"": [], ""opening_hours"": ""Sa-Th 08:00-14:00""}, ""name:en"": ""Copenhagen Bakery"", ""addr:street"": ""22 Peramerd"", ""addr:postcode"": ""46001"", ""opening_hours"": ""Sa-Th 08:00-14:00""}",نانە‌واخانە‌ی كۆپن ھاگن,,22 peramerd,,,,,,name:نانە‌واخانە‌ی كۆپن ھاگن|sulaymaniyah|cafe,50,50,2026-04-02 11:32:20.732+00,true,false
0e4e34c3-69be-4657-bffe-5fdb2743cc73,B Cafe,B Cafee,,,,,Sulaymaniyah,Sulaymaniyah,Iraq,35.55675100,45.44782930,Cafe,cafe,,,,,,osm,partial,false,2026-04-02 11:32:20.446875+00,2026-04-02 11:32:20.446875+00,2026-04-02 11:32:20.446875+00,,"{""name"": ""B Cafe"", ""_extra"": {""all_phones"": []}, ""amenity"": ""cafe"", ""name:en"": ""B Cafee""}",b cafe,,,,,,,,name:b cafe|sulaymaniyah|cafe,35,50,2026-04-02 11:32:20.732+00,true,false
e95d79bc-a117-4e2e-b8ad-a2aedde7019d,چایخانەی شاکۆ,Shako Tea and Cafe,,,,شارع كوران,Sulaymaniyah,Sulaymaniyah,Iraq,35.55676730,45.44623090,Cafe,cafe,,,,,,osm,real,false,2026-04-02 11:32:20.446875+00,2026-04-02 11:32:20.446875+00,2026-04-02 11:32:20.446875+00,,"{""name"": ""چایخانەی شاکۆ"", ""_extra"": {""all_phones"": []}, ""amenity"": ""cafe"", ""name:en"": ""Shako Tea and Cafe"", ""addr:street"": ""شارع كوران""}",چایخانەی شاکۆ,,شارع كوران,,,,,,name:چایخانەی شاکۆ|sulaymaniyah|cafe,50,50,2026-04-02 11:32:20.732+00,true,false
4be6fdb8-cdc8-4499-a611-665810dcfb7c,Lima Cafe,,,,,,Sulaymaniyah,Sulaymaniyah,Iraq,35.55679830,45.44490120,Cafe,cafe,,,,,,osm,partial,false,2026-04-02 11:32:20.446875+00,2026-04-02 11:32:20.446875+00,2026-04-02 11:32:20.446875+00,,"{""name"": ""Lima Cafe"", ""_extra"": {""all_phones"": []}, ""amenity"": ""cafe""}",lima cafe,,,,,,,,name:lima cafe|sulaymaniyah|cafe,35,50,2026-04-02 11:32:20.732+00,true,false
8c4e15e0-4ba2-41f7-b009-fc11d82a0b95,كوفي تحفة m&h,,,,,,Sulaymaniyah,Sulaymaniyah,Iraq,35.55698810,45.44617220,Cafe,cafe,,,,,,osm,partial,false,2026-04-02 11:32:20.446875+00,2026-04-02 11:32:20.446875+00,2026-04-02 11:32:20.446875+00,,"{""name"": ""كوفي تحفة m&h"", ""_extra"": {""all_phones"": []}, ""amenity"": ""cafe""}",كوفى تحفه m&h,,,,,,,,name:كوفى تحفه m&h|sulaymaniyah|cafe,35,50,2026-04-02 11:32:20.732+00,true,false
9fa85a71-0566-43f9-b73c-89476debf331,Med reps' cafe,,,,,,Sulaymaniyah,Sulaymaniyah,Iraq,35.55659390,45.44962770,Cafe,cafe,,,,,,osm,partial,false,2026-04-02 11:32:20.446875+00,2026-04-02 11:32:20.446875+00,2026-04-02 11:32:20.446875+00,,"{""name"": ""Med reps' cafe"", ""_extra"": {""cuisine"": ""burger;sandwich;ice_cream;tea;cake;coffee_shop"", ""all_phones"": []}, ""amenity"": ""cafe"", ""cuisine"": ""burger;sandwich;ice_cream;tea;cake;coffee_shop""}",med reps' cafe,,,,,,,,name:med reps' cafe|sulaymaniyah|cafe,35,50,2026-04-02 11:32:20.732+00,true,false
