address,admissions_email,admissions_page,category,city,completeness_score,contact_page,country,coverImage,created_at,data_last_verified_date,data_quality,dedupe_key,description,descriptionAr,descriptionKu,detected_language,directions_link,distance,district,email,external_id,facebook,foursquare_category,fsq_id,governorate,governorate_seed,id,imageUrl,instagram,institution_id,institution_name,institution_type,isFeatured,isPremium,isVerified,is_active,is_published,is_suspicious,last_seen_at,lat,latitude,linkedin,lng,longitude,main_email,main_phone,maps_link,maps_url,name,nameAr,nameKu,name_ar,name_en,name_ku,needs_review,normalized_address,normalized_facebook,normalized_instagram,normalized_name,normalized_phone,normalized_website,notes,official_source_1,official_source_2,official_source_3,official_website,openHours,original_name,original_phone,phone,phone_status,priceRange,public_private,rating,raw_data,registrar_email,registrar_page,reviewCount,scraped_at,search_tags,source,source_confidence,source_file,status,subcategory,tags,telegram,translated_name,type,updated_at,user_category,verification_status,verified,website,whatsapp,whatsapp_public_link,x_twitter,youtube,﻿name
"Street 11, Kut, Wasit",,,pharmacy,Kut,,,,,,,,,,,,,,,,,,,,,,,2078e971-a3ed-4589-96ea-eb076f333ce6,,,,,,false,false,false,,,False,,,,,,,,,,,Al-Shifa Pharmacy 3 - Kut,,,,,,,,,,,078213200464,,,,,,,,,078213200464,078213200464,invalid,,,0,,,,0,,,,,businesses_NO_STATUS.csv,,,{},,,,,,,,,,,,,
"Street 2, Zakho, Dohuk",,,hotel,Zakho,,,,,,,,,,,,,,,,,,,,,,,2093ff78-7023-4ae1-bb64-6db932ef131b,,,,,,false,false,false,,,False,,,,,,,,,,,Al-Rasheed Hotel - Zakho,,,,,,,,,,,078017779901,,,,,,,,,078017779901,078017779901,invalid,,,0,,,,0,,,,,businesses_NO_STATUS.csv,,,{},,,,,,,,,,,,,
"Street 17, Kifl, Babil",,,bank,Kifl,,,,,,,,,,,,,,,,,,,,,,,2099dce5-b3fb-489d-8702-fb4073771d15,,,,,,false,false,false,,,True,,,,,,,,,,,Kurdistan Bank 3 - Kifl,,,,,,,,,,,077017121230,,,,,,,,,077017121230,077017121230,invalid,,,0,,,,0,,,,,businesses_NO_STATUS.csv,,,{},,,,,,,,,,,,,
"Street 9, Zayouna, Baghdad",,,hospital,Zayouna,,,,,,,,,,,,,,,,,,,,,,,20ab482f-1ec8-4234-80cf-8723ea1e1a6e,,,,,,false,false,false,,,True,,,,,,,,,,,Children Medical City - Zayouna,,,,,,,,,,,079044191592,,,,,,,,,079044191592,079044191592,invalid,,,0,,,,0,,,,,businesses_NO_STATUS.csv,,,{},,,,,,,,,,,,,
"Street 12, Al-Warka, Muthanna",,,gym,Al-Warka,,,,,,,,,,,,,,,,,,,,,,,20b4efcd-81fc-4730-96a2-4067416e9a9d,,,,,,false,false,false,,,False,,,,,,,,,,,Baghdad Fitness 3 - Al-Warka,,,,,,,,,,,079013574202,,,,,,,,,079013574202,079013574202,invalid,,,0,,,,0,,,,,businesses_NO_STATUS.csv,,,{},,,,,,,,,,,,,
"Street 5, Al-Gharraf, Dhi Qar",,,school,Al-Gharraf,,,,,,,,,,,,,,,,,,,,,,,20c3dd21-2c1d-4a43-9daa-0486f33ae571,,,,,,false,false,false,,,False,,,,,,,,,,,Al-Rasheed School - Al-Gharraf,,,,,,,,,,,079016340984,,,,,,,,,079016340984,079016340984,invalid,,,0,,,,0,,,,,businesses_NO_STATUS.csv,,,{},,,,,,,,,,,,,
"Street 17, Sarsank, Zakho",,,restaurant,Sarsank,,,,,,,,,,,,,,,,,,,,,,,20c93708-9ceb-4693-8d39-27d4ad7534a4,,,,,,false,false,false,,,False,,,,,,,,,,,Babylon Restaurant 3 - Sarsank,,,,,,,,,,,079037221159,,,,,,,,,079037221159,079037221159,invalid,,,0,,,,0,,,,,businesses_NO_STATUS.csv,,,{},,,,,,,,,,,,,
"Street 16, Qal'at Sukkar, Dhi Qar",,,fuel,Qal'at Sukkar,,,,,,,,,,,,,,,,,,,,,,,20cb1b96-ad6f-45dc-af74-fc690f322d32,,,,,,false,false,false,,,False,,,,,,,,,,,Central Gas 3 - Qal'at Sukkar,,,,,,,,,,,077014290366,,,,,,,,,077014290366,077014290366,invalid,,,0,,,,0,,,,,businesses_NO_STATUS.csv,,,{},,,,,,,,,,,,,
"Street 15, Al-Karkh, Baghdad",,,furniture,Al-Karkh,,,,,,,,,,,,,,,,,,,,,,,20e472e6-046f-4b35-876a-8951092ac6db,,,,,,false,false,false,,,False,,,,,,,,,,,Classic Decor 3 - Al-Karkh,,,,,,,,,,,079039559866,,,,,,,,,079039559866,079039559866,invalid,,,0,,,,0,,,,,businesses_NO_STATUS.csv,,,{},,,,,,,,,,,,,
"Street 18, Al-Nile, Babil",,,restaurant,Al-Nile,,,,,,,,,,,,,,,,,,,,,,,20e878df-e2e0-4020-8f2a-c5f2141eb122,,,,,,false,false,false,,,False,,,,,,,,,,,Sumer Feast 3 - Al-Nile,,,,,,,,,,,078219921495,,,,,,,,,078219921495,078219921495,invalid,,,0,,,,0,,,,,businesses_NO_STATUS.csv,,,{},,,,,,,,,,,,,
"Street 12, Zakho, Dohuk",,,hotel,Zakho,,,,,,,,,,,,,,,,,,,,,,,20fa51c3-c9d3-4db4-8ade-8d1c9eeab983,,,,,,false,false,false,,,False,,,,,,,,,,,Al-Rasheed Hotel 3 - Zakho,,,,,,,,,,,079044575107,,,,,,,,,079044575107,079044575107,invalid,,,0,,,,0,,,,,businesses_NO_STATUS.csv,,,{},,,,,,,,,,,,,
"Street 7, Al-Tar, Dhi Qar",,,school,Al-Tar,,,,,,,,,,,,,,,,,,,,,,,20fc5632-2f29-4ba0-a736-f1a63ef75120,,,,,,false,false,false,,,False,,,,,,,,,,,Al-Zahraa School - Al-Tar,,,,,,,,,,,079046059850,,,,,,,,,079046059850,079046059850,invalid,,,0,,,,0,,,,,businesses_NO_STATUS.csv,,,{},,,,,,,,,,,,,
"Street 19, Sidekan, Erbil",,,mosque,Sidekan,,,,,,,,,,,,,,,,,,,,,,,20ffb221-ff3b-45da-a7bf-8187f884506a,,,,,,false,false,false,,,True,,,,,,,,,,,Al-Tawbah Mosque 3 - Sidekan,,,,,,,,,,,078017141230,,,,,,,,,078017141230,078017141230,invalid,,,0,,,,0,,,,,businesses_NO_STATUS.csv,,,{},,,,,,,,,,,,,
"Street 7, Al-Budayr, Qadisiyyah",,,bank,Al-Budayr,,,,,,,,,,,,,,,,,,,,,,,2107401b-9a84-46d2-b93d-dbed6f6e07a4,,,,,,false,false,false,,,False,,,,,,,,,,,Kurdistan Bank - Al-Budayr,,,,,,,,,,,077011055694,,,,,,,,,077011055694,077011055694,invalid,,,0,,,,0,,,,,businesses_NO_STATUS.csv,,,{},,,,,,,,,,,,,
"Street 5, Al-Mijar al-Kabir, Maysan",,,supermarket,Al-Mijar al-Kabir,,,,,,,,,,,,,,,,,,,,,,,21190fd6-2425-42d1-a6de-0cd1ccc8918d,,,,,,false,false,false,,,False,,,,,,,,,,,Al-Rasheed Supermarket - Al-Mijar al-Kabir,,,,,,,,,,,078013489563,,,,,,,,,078013489563,078013489563,invalid,,,0,,,,0,,,,,businesses_NO_STATUS.csv,,,{},,,,,,,,,,,,,
"Street 19, Al-Mutasim, Saladin",,,hospital,Al-Mutasim,,,,,,,,,,,,,,,,,,,,,,,21200b4d-4cec-452b-a7a1-fa10895ea7f4,,,,,,false,false,false,,,False,,,,,,,,,,,Children Medical City 3 - Al-Mutasim,,,,,,,,,,,078212296199,,,,,,,,,078212296199,078212296199,invalid,,,0,,,,0,,,,,businesses_NO_STATUS.csv,,,{},,,,,,,,,,,,,
"Street 13, Halabja, Sulaymaniyah",,,pharmacy,Halabja,,,,,,,,,,,,,,,,,,,,,,,212170e9-8b51-43a1-b26d-8d3bfbd53fd8,,,,,,false,false,false,,,False,,,,,,,,,,,Wellness Drugs 3 - Halabja,,,,,,,,,,,077014979972,,,,,,,,,077014979972,077014979972,invalid,,,0,,,,0,,,,,businesses_NO_STATUS.csv,,,{},,,,,,,,,,,,,
"Street 10, Darband-i-Khan, Halabja",,,bus_station,Darband-i-Khan,,,,,,,,,,,,,,,,,,,,,,,2131e7e6-559a-45be-a0ab-8680407b0fc6,,,,,,false,false,false,,,True,,,,,,,,,,,Al-Rasheed Terminal - Darband-i-Khan,,,,,,,,,,,079017967477,,,,,,,,,079017967477,079017967477,invalid,,,0,,,,0,,,,,businesses_NO_STATUS.csv,,,{},,,,,,,,,,,,,
"Street 20, Smawa, Dhi Qar",,,bank,Smawa,,,,,,,,,,,,,,,,,,,,,,,213c0f41-076b-4385-9d81-0ecbd3342551,,,,,,false,false,false,,,False,,,,,,,,,,,Commercial Bank 3 - Smawa,,,,,,,,,,,079024148946,,,,,,,,,079024148946,079024148946,invalid,,,0,,,,0,,,,,businesses_NO_STATUS.csv,,,{},,,,,,,,,,,,,
"Street 21, Nasiriyah, Dhi Qar",,,hotel,Nasiriyah,,,,,,,,,,,,,,,,,,,,,,,2154d9f3-eb36-4a6d-a5e8-324edeab2a71,,,,,,false,false,false,,,True,,,,,,,,,,,Babylon Hotel 4 - Nasiriyah,,,,,,,,,,,079043252770,,,,,,,,,079043252770,079043252770,invalid,,,0,,,,0,,,,,businesses_NO_STATUS.csv,,,{},,,,,,,,,,,,,
"Street 9, Krmat Ali, Dhi Qar",,,bank,Krmat Ali,,,,,,,,,,,,,,,,,,,,,,,215e9a51-ecef-479b-8739-57f3509bbfbb,,,,,,false,false,false,,,False,,,,,,,,,,,Investment Bank - Krmat Ali,,,,,,,,,,,079044568460,,,,,,,,,079044568460,079044568460,invalid,,,0,,,,0,,,,,businesses_NO_STATUS.csv,,,{},,,,,,,,,,,,,
"Street 23, Kuna Masi, Zakho",,,restaurant,Kuna Masi,,,,,,,,,,,,,,,,,,,,,,,215edf72-c85d-49ea-8c40-ac5b0f1e7e8c,,,,,,false,false,false,,,True,,,,,,,,,,,Tigris Kitchen 4 - Kuna Masi,,,,,,,,,,,077029612503,,,,,,,,,077029612503,077029612503,invalid,,,0,,,,0,,,,,businesses_NO_STATUS.csv,,,{},,,,,,,,,,,,,
"Street 18, Qadisiyah, Najaf",,,hospital,Qadisiyah,,,,,,,,,,,,,,,,,,,,,,,21641e62-a47e-4083-b458-064e43d567e1,,,,,,false,false,false,,,False,,,,,,,,,,,Al-Wasiti Hospital 3 - Qadisiyah,,,,,,,,,,,078015394333,,,,,,,,,078015394333,078015394333,invalid,,,0,,,,0,,,,,businesses_NO_STATUS.csv,,,{},,,,,,,,,,,,,
"Street 13, Baiji, Saladin",,,gym,Baiji,,,,,,,,,,,,,,,,,,,,,,,217176a5-d8ef-4713-8499-10f26c593a70,,,,,,false,false,false,,,True,,,,,,,,,,,Erbil Sports Club 3 - Baiji,,,,,,,,,,,078012375632,,,,,,,,,078012375632,078012375632,invalid,,,0,,,,0,,,,,businesses_NO_STATUS.csv,,,{},,,,,,,,,,,,,
"Street 1, Dohuk City, Dohuk",,,supermarket,Dohuk City,,,,,,,,,,,,,,,,,,,,,,,21828db4-2a31-40b0-bbd6-ed39913410c7,,,,,,false,false,false,,,False,,,,,,,,,,,Al-Bunyan Market - Dohuk City,,,,,,,,,,,078006305054,,,,,,,,,078006305054,078006305054,invalid,,,0,,,,0,,,,,businesses_NO_STATUS.csv,,,{},,,,,,,,,,,,,
"Street 8, Qara Tapa, Diyala",,,bank,Qara Tapa,,,,,,,,,,,,,,,,,,,,,,,2185c6f5-4779-46ec-a209-e446a93943ee,,,,,,false,false,false,,,False,,,,,,,,,,,Erbil Bank - Qara Tapa,,,,,,,,,,,079046177663,,,,,,,,,079046177663,079046177663,invalid,,,0,,,,0,,,,,businesses_NO_STATUS.csv,,,{},,,,,,,,,,,,,
"Street 24, Balad Ruz, Diyala",,,bank,Balad Ruz,,,,,,,,,,,,,,,,,,,,,,,21958fcf-ae79-4692-9a75-e723d02cb151,,,,,,false,false,false,,,False,,,,,,,,,,,Baghdad Bank 4 - Balad Ruz,,,,,,,,,,,078212993773,,,,,,,,,078212993773,078212993773,invalid,,,0,,,,0,,,,,businesses_NO_STATUS.csv,,,{},,,,,,,,,,,,,
"Street 11, Najaf City, Najaf",,,hotel,Najaf City,,,,,,,,,,,,,,,,,,,,,,,219e51a2-eca2-431f-a9fa-19e56e417330,,,,,,false,false,false,,,True,,,,,,,,,,,Babylon Hotel 3 - Najaf City,,,,,,,,,,,077022167277,,,,,,,,,077022167277,077022167277,invalid,,,0,,,,0,,,,,businesses_NO_STATUS.csv,,,{},,,,,,,,,,,,,
"Street 2, Al-Mansour, Baghdad",,,clothes,Al-Mansour,,,,,,,,,,,,,,,,,,,,,,,219f9862-2127-46a6-938d-7f8e51c46971,,,,,,false,false,false,,,False,,,,,,,,,,,Al-Mansour Boutique - Al-Mansour,,,,,,,,,,,077023810040,,,,,,,,,077023810040,077023810040,invalid,,,0,,,,0,,,,,businesses_NO_STATUS.csv,,,{},,,,,,,,,,,,,
"Street 5, Al-Mashkhab, Najaf",,,cafe,Al-Mashkhab,,,,,,,,,,,,,,,,,,,,,,,21a2ab5e-3448-4c46-893f-190330968e0d,,,,,,false,false,false,,,False,,,,,,,,,,,Tigris Brew - Al-Mashkhab,,,,,,,,,,,077016878392,,,,,,,,,077016878392,077016878392,invalid,,,0,,,,0,,,,,businesses_NO_STATUS.csv,,,{},,,,,,,,,,,,,
"Street 17, Hay, Najaf",,,pharmacy,Hay,,,,,,,,,,,,,,,,,,,,,,,21a42228-8236-493a-99aa-072fa2c9d4ff,,,,,,false,false,false,,,False,,,,,,,,,,,Erbil Pharmacy 3 - Hay,,,,,,,,,,,078017083792,,,,,,,,,078017083792,078017083792,invalid,,,0,,,,0,,,,,businesses_NO_STATUS.csv,,,{},,,,,,,,,,,,,
"Street 9, Al-Mutasim, Saladin",,,gym,Al-Mutasim,,,,,,,,,,,,,,,,,,,,,,,21b36d05-15e0-4583-85d9-53ad85734edb,,,,,,false,false,false,,,False,,,,,,,,,,,Elite Gym - Al-Mutasim,,,,,,,,,,,079012758308,,,,,,,,,079012758308,079012758308,invalid,,,0,,,,0,,,,,businesses_NO_STATUS.csv,,,{},,,,,,,,,,,,,
"Street 13, Haditha, Anbar",,,bus_station,Haditha,,,,,,,,,,,,,,,,,,,,,,,21b7a83d-41ff-4165-a8cb-17c2a3ebd905,,,,,,false,false,false,,,True,,,,,,,,,,,Erbil Bus Terminal 3 - Haditha,,,,,,,,,,,078118262883,,,,,,,,,078118262883,078118262883,invalid,,,0,,,,0,,,,,businesses_NO_STATUS.csv,,,{},,,,,,,,,,,,,
"Street 24, Al-Maimouna, Maysan",,,clothes,Al-Maimouna,,,,,,,,,,,,,,,,,,,,,,,21b9c63a-a64f-40e6-9e47-a672700e7226,,,,,,false,false,false,,,True,,,,,,,,,,,Kirkuk Clothes 4 - Al-Maimouna,,,,,,,,,,,077015184027,,,,,,,,,077015184027,077015184027,invalid,,,0,,,,0,,,,,businesses_NO_STATUS.csv,,,{},,,,,,,,,,,,,
"Street 9, Al-Sadda, Babil",,,fuel,Al-Sadda,,,,,,,,,,,,,,,,,,,,,,,21bfc079-9985-4de1-a09b-1f84a53c5ea8,,,,,,false,false,false,,,False,,,,,,,,,,,Basra Fuel - Al-Sadda,,,,,,,,,,,078007953606,,,,,,,,,078007953606,078007953606,invalid,,,0,,,,0,,,,,businesses_NO_STATUS.csv,,,{},,,,,,,,,,,,,
"Street 8, Qara Tapa, Diyala",,,hotel,Qara Tapa,,,,,,,,,,,,,,,,,,,,,,,21d49ed4-909b-4e65-8103-8d2221b21155,,,,,,false,false,false,,,True,,,,,,,,,,,Najaf Hotel - Qara Tapa,,,,,,,,,,,079016052477,,,,,,,,,079016052477,079016052477,invalid,,,0,,,,0,,,,,businesses_NO_STATUS.csv,,,{},,,,,,,,,,,,,
"Street 12, Shaqlawa, Erbil",,,bank,Shaqlawa,,,,,,,,,,,,,,,,,,,,,,,21d5b800-ed24-440e-948e-b9dbcd30fbf9,,,,,,false,false,false,,,False,,,,,,,,,,,Rasheed Bank 3 - Shaqlawa,,,,,,,,,,,079026922487,,,,,,,,,079026922487,079026922487,invalid,,,0,,,,0,,,,,businesses_NO_STATUS.csv,,,{},,,,,,,,,,,,,
"Street 8, Al-Nile, Babil",,,gym,Al-Nile,,,,,,,,,,,,,,,,,,,,,,,21e398ed-84ae-4e0e-a850-695f450e397f,,,,,,false,false,false,,,False,,,,,,,,,,,Al-Rasheed Sports - Al-Nile,,,,,,,,,,,077028138019,,,,,,,,,077028138019,077028138019,invalid,,,0,,,,0,,,,,businesses_NO_STATUS.csv,,,{},,,,,,,,,,,,,
"Street 16, Ashar, Basra",,,bus_station,Ashar,,,,,,,,,,,,,,,,,,,,,,,21eafba9-bdd2-4623-b687-6b69cdb52c95,,,,,,false,false,false,,,False,,,,,,,,,,,North Bus Station 3 - Ashar,,,,,,,,,,,078001494850,,,,,,,,,078001494850,078001494850,invalid,,,0,,,,0,,,,,businesses_NO_STATUS.csv,,,{},,,,,,,,,,,,,
"Street 5, Al-Mashkhab, Najaf",,,gym,Al-Mashkhab,,,,,,,,,,,,,,,,,,,,,,,21f66898-3842-4a0e-85fc-739be528506f,,,,,,false,false,false,,,False,,,,,,,,,,,Champions Gym - Al-Mashkhab,,,,,,,,,,,079032949897,,,,,,,,,079032949897,079032949897,invalid,,,0,,,,0,,,,,businesses_NO_STATUS.csv,,,{},,,,,,,,,,,,,
"Street 2, Fallujah, Anbar",,,pharmacy,Fallujah,,,,,,,,,,,,,,,,,,,,,,,21f6d1d7-283d-46f3-8d6b-92f2918781b9,,,,,,false,false,false,,,False,,,,,,,,,,,Baghdad Pharmacy - Fallujah,,,,,,,,,,,079025577108,,,,,,,,,079025577108,079025577108,invalid,,,0,,,,0,,,,,businesses_NO_STATUS.csv,,,{},,,,,,,,,,,,,
"Street 9, Aquba, Muthanna",,,clothes,Aquba,,,,,,,,,,,,,,,,,,,,,,,2201f3da-cd75-422d-a03a-cfafb84d40b2,,,,,,false,false,false,,,False,,,,,,,,,,,Trend Store - Aquba,,,,,,,,,,,078211725341,,,,,,,,,078211725341,078211725341,invalid,,,0,,,,0,,,,,businesses_NO_STATUS.csv,,,{},,,,,,,,,,,,,
"Street 15, Batifa, Zakho",,,hospital,Batifa,,,,,,,,,,,,,,,,,,,,,,,2206833b-b608-4966-bcb1-1e8a7a6efe36,,,,,,false,false,false,,,False,,,,,,,,,,,Erbil Hospital 3 - Batifa,,,,,,,,,,,078007138672,,,,,,,,,078007138672,078007138672,invalid,,,0,,,,0,,,,,businesses_NO_STATUS.csv,,,{},,,,,,,,,,,,,
"Street 22, Afak, Qadisiyyah",,,hotel,Afak,,,,,,,,,,,,,,,,,,,,,,,220cb1e8-d727-4c41-94b1-ef55dafb1620,,,,,,false,false,false,,,False,,,,,,,,,,,Al-Rasheed Hotel 4 - Afak,,,,,,,,,,,079018903217,,,,,,,,,079018903217,079018903217,invalid,,,0,,,,0,,,,,businesses_NO_STATUS.csv,,,{},,,,,,,,,,,,,
"Street 11, Zakho City, Zakho",,,cafe,Zakho City,,,,,,,,,,,,,,,,,,,,,,,22240377-ce1f-4465-8045-71f38441677e,,,,,,false,false,false,,,False,,,,,,,,,,,Garden Cafe 3 - Zakho City,,,,,,,,,,,079038007210,,,,,,,,,079038007210,079038007210,invalid,,,0,,,,0,,,,,businesses_NO_STATUS.csv,,,{},,,,,,,,,,,,,
"Street 10, Al-Sulaymani, Qadisiyyah",,,fuel,Al-Sulaymani,,,,,,,,,,,,,,,,,,,,,,,22291128-86d7-4791-aa27-d7dcbfc68631,,,,,,false,false,false,,,False,,,,,,,,,,,Al-Rasafa Station - Al-Sulaymani,,,,,,,,,,,078118445134,,,,,,,,,078118445134,078118445134,invalid,,,0,,,,0,,,,,businesses_NO_STATUS.csv,,,{},,,,,,,,,,,,,
"Street 5, Makhmour, Erbil",,,restaurant,Makhmour,,,,,,,,,,,,,,,,,,,,,,,222a973d-46c8-465f-aa84-8dbd2217544e,,,,,,false,false,false,,,False,,,,,,,,,,,Dijla Restaurant - Makhmour,,,,,,,,,,,078008145742,,,,,,,,,078008145742,078008145742,invalid,,,0,,,,0,,,,,businesses_NO_STATUS.csv,,,{},,,,,,,,,,,,,
"Street 5, Al-Mahmudiyah, Babil",,,furniture,Al-Mahmudiyah,,,,,,,,,,,,,,,,,,,,,,,222cd5fe-3a4b-44fa-8f70-92f4eca42bdf,,,,,,false,false,false,,,False,,,,,,,,,,,Classic Decor - Al-Mahmudiyah,,,,,,,,,,,079026082795,,,,,,,,,079026082795,079026082795,invalid,,,0,,,,0,,,,,businesses_NO_STATUS.csv,,,{},,,,,,,,,,,,,
"Street 15, Al-Mijar al-Kabir, Maysan",,,mosque,Al-Mijar al-Kabir,,,,,,,,,,,,,,,,,,,,,,,22326715-a2fb-4e3b-aa75-a2ef7af3da01,,,,,,false,false,false,,,False,,,,,,,,,,,Al-Kadhimiya Mosque 3 - Al-Mijar al-Kabir,,,,,,,,,,,078212066155,,,,,,,,,078212066155,078212066155,invalid,,,0,,,,0,,,,,businesses_NO_STATUS.csv,,,{},,,,,,,,,,,,,
"Street 15, Duluiyah, Saladin",,,mosque,Duluiyah,,,,,,,,,,,,,,,,,,,,,,,2267d47b-7454-4b25-815c-4eb6701f1586,,,,,,false,false,false,,,False,,,,,,,,,,,Al-Kadhimiya Mosque 3 - Duluiyah,,,,,,,,,,,078115202162,,,,,,,,,078115202162,078115202162,invalid,,,0,,,,0,,,,,businesses_NO_STATUS.csv,,,{},,,,,,,,,,,,,
"Street 14, Al-Hamdaniyah, Mosul",,,school,Al-Hamdaniyah,,,,,,,,,,,,,,,,,,,,,,,2279a35f-e14e-49e6-a967-b0b7ec39a8fa,,,,,,false,false,false,,,False,,,,,,,,,,,Tigris Primary School 3 - Al-Hamdaniyah,,,,,,,,,,,078011219079,,,,,,,,,078011219079,078011219079,invalid,,,0,,,,0,,,,,businesses_NO_STATUS.csv,,,{},,,,,,,,,,,,,
"Street 2, Samarra, Saladin",,,school,Samarra,,,,,,,,,,,,,,,,,,,,,,,22820a40-16ab-4ee6-9b62-2553cb37cf0e,,,,,,false,false,false,,,False,,,,,,,,,,,Baghdad Academy - Samarra,,,,,,,,,,,077021076041,,,,,,,,,077021076041,077021076041,invalid,,,0,,,,0,,,,,businesses_NO_STATUS.csv,,,{},,,,,,,,,,,,,
"Street 9, Sangasar, Halabja",,,supermarket,Sangasar,,,,,,,,,,,,,,,,,,,,,,,22a2cf80-9167-4807-a48d-4c63688e0671,,,,,,false,false,false,,,False,,,,,,,,,,,City Center Market - Sangasar,,,,,,,,,,,079013044295,,,,,,,,,079013044295,079013044295,invalid,,,0,,,,0,,,,,businesses_NO_STATUS.csv,,,{},,,,,,,,,,,,,
"Street 6, Ashar, Basra",,,bus_station,Ashar,,,,,,,,,,,,,,,,,,,,,,,22a66d89-8818-4bfd-a142-72ea19577672,,,,,,false,false,false,,,False,,,,,,,,,,,North Bus Station - Ashar,,,,,,,,,,,077021050420,,,,,,,,,077021050420,077021050420,invalid,,,0,,,,0,,,,,businesses_NO_STATUS.csv,,,{},,,,,,,,,,,,,
"Street 8, Qadisiyah, Najaf",,,supermarket,Qadisiyah,,,,,,,,,,,,,,,,,,,,,,,22b06e4d-d925-495c-920d-eca9a8d05322,,,,,,false,false,false,,,False,,,,,,,,,,,Al-Amal Supermarket - Qadisiyah,,,,,,,,,,,079012451469,,,,,,,,,079012451469,079012451469,invalid,,,0,,,,0,,,,,businesses_NO_STATUS.csv,,,{},,,,,,,,,,,,,
"Street 6, Rutba, Anbar",,,pharmacy,Rutba,,,,,,,,,,,,,,,,,,,,,,,22b0c025-cbec-4587-9097-e306cf6bf8e3,,,,,,false,false,false,,,False,,,,,,,,,,,Basra Health Pharmacy - Rutba,,,,,,,,,,,078218190554,,,,,,,,,078218190554,078218190554,invalid,,,0,,,,0,,,,,businesses_NO_STATUS.csv,,,{},,,,,,,,,,,,,
"Street 12, Al-Warka, Muthanna",,,pharmacy,Al-Warka,,,,,,,,,,,,,,,,,,,,,,,22b179f9-2c0a-4d25-bc0b-0992741fe03d,,,,,,false,false,false,,,False,,,,,,,,,,,Baghdad Pharmacy 3 - Al-Warka,,,,,,,,,,,078112976850,,,,,,,,,078112976850,078112976850,invalid,,,0,,,,0,,,,,businesses_NO_STATUS.csv,,,{},,,,,,,,,,,,,
"Street 20, Qaladze, Sulaymaniyah",,,pharmacy,Qaladze,,,,,,,,,,,,,,,,,,,,,,,22c6b431-de02-4c10-868e-602967eefe76,,,,,,false,false,false,,,False,,,,,,,,,,,Central Pharmacy 3 - Qaladze,,,,,,,,,,,078112415887,,,,,,,,,078112415887,078112415887,invalid,,,0,,,,0,,,,,businesses_NO_STATUS.csv,,,{},,,,,,,,,,,,,
"Street 7, Sayed Sadiq, Maysan",,,school,Sayed Sadiq,,,,,,,,,,,,,,,,,,,,,,,22ef3a0b-bff7-4b27-ab64-c0ce7b22b1be,,,,,,false,false,false,,,False,,,,,,,,,,,Al-Zahraa School - Sayed Sadiq,,,,,,,,,,,078007474536,,,,,,,,,078007474536,078007474536,invalid,,,0,,,,0,,,,,businesses_NO_STATUS.csv,,,{},,,,,,,,,,,,,
"Street 12, Zakho, Dohuk",,,furniture,Zakho,,,,,,,,,,,,,,,,,,,,,,,2303da02-1f95-4470-9b44-c1c86fda55d3,,,,,,false,false,false,,,False,,,,,,,,,,,Al-Rasheed Home 3 - Zakho,,,,,,,,,,,078118878424,,,,,,,,,078118878424,078118878424,invalid,,,0,,,,0,,,,,businesses_NO_STATUS.csv,,,{},,,,,,,,,,,,,
"Street 24, Al-Hamdaniyah, Mosul",,,hotel,Al-Hamdaniyah,,,,,,,,,,,,,,,,,,,,,,,2307c5f2-b521-444c-ab8e-ba5e0aaed975,,,,,,false,false,false,,,False,,,,,,,,,,,Baghdad Hilton 4 - Al-Hamdaniyah,,,,,,,,,,,078011685585,,,,,,,,,078011685585,078011685585,invalid,,,0,,,,0,,,,,businesses_NO_STATUS.csv,,,{},,,,,,,,,,,,,
"Street 13, Al-Kahla, Maysan",,,bank,Al-Kahla,,,,,,,,,,,,,,,,,,,,,,,23147c64-6685-4432-8521-87a61620eac1,,,,,,false,false,false,,,False,,,,,,,,,,,Rafidain Bank 3 - Al-Kahla,,,,,,,,,,,078013519776,,,,,,,,,078013519776,078013519776,invalid,,,0,,,,0,,,,,businesses_NO_STATUS.csv,,,{},,,,,,,,,,,,,
"Street 10, Sargaran, Kirkuk",,,restaurant,Sargaran,,,,,,,,,,,,,,,,,,,,,,,2316476d-e52f-494f-9e6b-38766f6ea382,,,,,,false,false,false,,,False,,,,,,,,,,,Karrada Grill - Sargaran,,,,,,,,,,,078018395385,,,,,,,,,078018395385,078018395385,invalid,,,0,,,,0,,,,,businesses_NO_STATUS.csv,,,{},,,,,,,,,,,,,
"Street 17, Ana, Anbar",,,bus_station,Ana,,,,,,,,,,,,,,,,,,,,,,,231eb1d7-764c-491e-a993-032c3671d9f9,,,,,,false,false,false,,,True,,,,,,,,,,,South Transport 3 - Ana,,,,,,,,,,,079016905953,,,,,,,,,079016905953,079016905953,invalid,,,0,,,,0,,,,,businesses_NO_STATUS.csv,,,{},,,,,,,,,,,,,
"Street 18, Zawita, Zakho",,,cafe,Zawita,,,,,,,,,,,,,,,,,,,,,,,2321bfb3-e662-4c35-9bf7-8eb414ed976f,,,,,,false,false,false,,,False,,,,,,,,,,,Basra Cafe 3 - Zawita,,,,,,,,,,,078216941464,,,,,,,,,078216941464,078216941464,invalid,,,0,,,,0,,,,,businesses_NO_STATUS.csv,,,{},,,,,,,,,,,,,
