name,name_en,phone,website,email,address,city,governorate,category,subcategory,latitude,longitude,facebook,instagram,data_quality,verified,source
سوپەرمارکێتی کاکنج,K market,,,,"شەقامی پێشەوا قازی, قضاء أربيل",أربيل,Erbil,Shop/Retail,shop,36.157132,44.0235725,,,partial,false,osm
Mail bazar,Mail market,,,,,Erbil,Erbil,Shop/Retail,shop,36.1537536,44.0268689,,,partial,false,osm
سوپەرمارکێتی لازیا,Market Lazya,,,,شارۆچکەی ناوەندیی هەولێر,هەولێر,Erbil,Shop/Retail,shop,36.165066,44.0218546,,,partial,false,osm
آيو مول,Ayw mall,,,,,Erbil,Erbil,Shop/Retail,shop,36.1614297,44.0263913,,,partial,false,osm
Poza Phone,,,,,قضاء أربيل,أربيل,Erbil,Shop/Retail,shop,36.1636993,44.0224906,,,partial,false,osm
سوپەرمارکێتی نەجات,,,,,قضاء أربيل,أربيل,Erbil,Shop/Retail,shop,36.1598162,44.0241709,,,partial,false,osm
Sana shop,,,,,,Erbil,Erbil,Shop/Retail,shop,36.1618116,44.0235043,,,partial,false,osm
All Fresh Market,,,,,,Erbil,Erbil,Shop/Retail,shop,36.1654774,44.0231364,https://www.facebook.com/allfreshmarket/,,partial,false,osm
Foodmart,,,,,قضاء أربيل,أربيل,Erbil,Shop/Retail,shop,36.1654192,44.0225436,,,partial,false,osm
PASHA MOBILE,,,,,,Erbil,Erbil,Shop/Retail,shop,36.1600856,44.0241183,,,partial,false,osm
ڕێبین,,,,,قضاء أربيل,أربيل,Erbil,Shop/Retail,shop,36.1616675,44.0233817,,,partial,false,osm
بيشانكاي شاكؤل,,,,,,Erbil,Erbil,Shop/Retail,shop,36.1621283,44.023231,,,partial,false,osm
S&Q,,,,,قضاء أربيل,أربيل,Erbil,Shop/Retail,shop,36.1605611,44.0239732,,,partial,false,osm
مارکیتی مراز,,,,,,Erbil,Erbil,Shop/Retail,shop,36.1618738,44.0234976,,,partial,false,osm
لولو بیبی,Lolo baby,,,,شەقامی جەمال حەیدەری,Erbil,Erbil,Shop/Retail,shop,36.1653681,44.0227601,,,partial,false,osm
Team-Mart,,,,,,Erbil,Erbil,Shop/Retail,shop,36.1643388,44.0224359,,,partial,false,osm
مارکێتی شانیا,,,,,"شەقامی سمکۆ مەنتک, قضاء أربيل",أربيل,Erbil,Shop/Retail,shop,36.1625162,44.0231442,,,partial,false,osm
البسة رجالية مروان,,,,,,Erbil,Erbil,Shop/Retail,shop,36.1642227,44.0295463,,,partial,false,osm
سوبر ماركت - لازيا 1 - ملا عزير,,,,,مفتي ملا عزيز -(لازيا1),أربيل,Erbil,Shop/Retail,shop,36.1649433,44.0220967,,,partial,false,osm
market njat,,,,,هەولێر گەرەکی مەنتکاوە شەقامی سمکۆ مەنتک,أربيل,Erbil,Shop/Retail,shop,36.159805,44.024024,,,partial,false,osm
Bazgr mobile,,,,,mantkawa jadae malla wzer barambarvtorshe aje osman,أربيل,Erbil,Shop/Retail,shop,36.16143,44.023518,,,partial,false,osm
تيم مارت,TEAMMART,,https://team-mart.com/,,341-53,Erbil,Erbil,Shop/Retail,shop,36.154788,44.0292267,,,partial,false,osm
لارك,super market lark,,,,,Erbil,Erbil,Shop/Retail,shop,36.1549256,44.0297267,,,partial,false,osm
سوپەرمارکێتی سامان,Saman Supermarket,,,,"341-95, قضاء أربيل",أربيل,Erbil,Shop/Retail,shop,36.1532979,44.0328181,,,partial,false,osm
مارکێتی ھۆگر,,,,,"341-138, قضاء أربيل",أربيل,Erbil,Shop/Retail,shop,36.1536955,44.0313618,,,partial,false,osm
مارکێتی سەرباز,sarbaz market,,,,"341-53, قضاء أربيل",أربيل,Erbil,Shop/Retail,shop,36.1554822,44.0316657,,,partial,false,osm
مارکێتی مام ئازاد,market mam azad,,,,"341-53, قضاء أربيل",أربيل,Erbil,Shop/Retail,shop,36.1555429,44.0317964,,,partial,false,osm
تیم مارت,TEAMMART,,https://team-mart.com/,info@team-mart.com,"شەقامی نەمامگە, شارۆچکەی ناوەندیی هەولێر",هەولێر,Erbil,Shop/Retail,shop,36.1559067,44.0373961,,,partial,false,osm
پۆشاکی هەرزان بازاڕ,,,,,"شەقامی نەمامگە, قضاء أربيل",أربيل,Erbil,Shop/Retail,shop,36.160388,44.0329025,,,partial,false,osm
سوپەرمارکێتی خەرمان,Xarman Supermarket,,,,"341-95, قضاء أربيل",أربيل,Erbil,Shop/Retail,shop,36.1546357,44.0363431,,,partial,false,osm
Electrice Hadi,,,,,,Erbil,Erbil,Shop/Retail,shop,36.1555936,44.0382588,,,partial,false,osm
KOMANS PHONE,,,,,"شەقامی نەمامگە, قضاء أربيل",أربيل,Erbil,Shop/Retail,shop,36.1559749,44.0378733,,,partial,false,osm
سوپەرمارکێتی تاگ,,,,,زانكو قرب مستشفى زانكو الاهلي,أربيل,Erbil,Shop/Retail,shop,36.1536025,44.0394867,,,partial,false,osm
مارکێتی خەرمان,,,,,"شەقامی نەمامگە, قضاء أربيل",أربيل,Erbil,Shop/Retail,shop,36.1552997,44.0378453,,,partial,false,osm
Komas phone,,,,,94 badawa nzik gas sangar,أربيل,Erbil,Shop/Retail,shop,36.155888,44.037838,,,partial,false,osm
jehane jgara,,,,,sharawane nzek teemart,أربيل,Erbil,Shop/Retail,shop,36.154518,44.038654,,,partial,false,osm
ئەحمەد بەزاز,,,,Hama_botany@yahoo.com,"شەقامی ڕووناکی, قضاء أربيل",أربيل,Erbil,Shop/Retail,shop,36.1635754,44.0300575,,,partial,false,osm
محل هیوا,HIWA for socks,,,,,Erbil,Erbil,Shop/Retail,shop,36.164618,44.0291678,,,partial,false,osm
DUBAI,,,,,,Erbil,Erbil,Shop/Retail,shop,36.1643763,44.0294019,,,partial,false,osm
سالار جمال,,,,,,Erbil,Erbil,Shop/Retail,shop,36.1643366,44.0294358,,,partial,false,osm
ROZA BABY,,,,,,Erbil,Erbil,Shop/Retail,shop,36.1644346,44.0293552,,,partial,false,osm
QUEEN,,,,,,Erbil,Erbil,Shop/Retail,shop,36.1635146,44.0301595,,,partial,false,osm
Roza MODA,,,,,,Erbil,Erbil,Shop/Retail,shop,36.1635843,44.0300848,,,partial,false,osm
BIG FUN BABY,,,,,,Erbil,Erbil,Shop/Retail,shop,36.1634416,44.0302448,,,partial,false,osm
ZARO BABY,,,,,,Erbil,Erbil,Shop/Retail,shop,36.163486,44.0301926,,,partial,false,osm
پۆشاکی ميران,,,,,,Erbil,Erbil,Shop/Retail,shop,36.1627036,44.0310246,,,partial,false,osm
کوتاڵی تاوەر,,,,,,Erbil,Erbil,Shop/Retail,shop,36.1642959,44.0294706,,,partial,false,osm
Star Baby Rozh fashion,,,,,,Erbil,Erbil,Shop/Retail,shop,36.1641137,44.029633,,,partial,false,osm
البسة نسائية سارة,,,,,,Erbil,Erbil,Shop/Retail,shop,36.1642651,44.0295042,,,partial,false,osm
حجابات باشمينا,pashmina scarf,,,,,Erbil,Erbil,Shop/Retail,shop,36.1653891,44.0290548,,,partial,false,osm
پۆشاکی ڕۆمان,,,,,"شەقامی نەمامگە, قضاء أربيل",أربيل,Erbil,Shop/Retail,shop,36.1607866,44.0325189,,,partial,false,osm
کوتاڵی شاهان,,,,,"شەقامی جەمال حەیدەری, قضاء أربيل",أربيل,Erbil,Shop/Retail,shop,36.1659041,44.0320149,,,partial,false,osm
تيم مارت,TEAMMART,,https://team-mart.com/,info@team-mart.com,"شەقامی خانزاد, قضاء أربيل",أربيل,Erbil,Shop/Retail,shop,36.1613227,44.0372146,,,partial,false,osm
الان قشرة pvc,,,,,,Erbil,Erbil,Shop/Retail,shop,36.1644457,44.0337813,,,partial,false,osm
کۆگای هەرێم 2,Harem 2,,,,"شەقامی خانزاد, قضاء أربيل",أربيل,Erbil,Shop/Retail,shop,36.1615106,44.0373535,,,partial,false,osm
BOSCH,,,,,,Erbil,Erbil,Shop/Retail,shop,36.1642299,44.0344192,,,partial,false,osm
sako,,,,,,Erbil,Erbil,Shop/Retail,shop,36.1643956,44.0345168,,,partial,false,osm
پێشانگای ماکس بۆ مۆبایل,max exhibition for mobile phone,,,,,Erbil,Erbil,Shop/Retail,shop,36.1648938,44.0347968,,,partial,false,osm
ماکس,max store,,,,,Erbil,Erbil,Shop/Retail,shop,36.1649338,44.0348216,,,partial,false,osm
مارکێتی چیا,Chia super market,,,,"#map2020, شەقامی خانزاد, قضاء أربيل",أربيل,Erbil,Shop/Retail,shop,36.1605584,44.0396387,,,partial,false,osm
Azad jaf Solar,,,,,Makhmur Street,Erbil,Erbil,Shop/Retail,shop,36.1679261,43.9981599,,,partial,false,osm
pak,supermarket pak,,,,,Erbil,Erbil,Shop/Retail,shop,36.1689607,43.9994703,,,partial,false,osm
ماركيتى پاشا,Pasha Market,,,,طريق نوروز,Erbil,Erbil,Shop/Retail,shop,36.1779175,43.9882764,,,partial,false,osm
Elaf Company,,,,,"60 Meter road, قضاء أربيل",أربيل,Erbil,Shop/Retail,shop,36.1757746,43.9995917,,,partial,false,osm
سوپەرماكێتی دانێر,daner suparmarket,,,,قضاء أربيل,أربيل,Erbil,Shop/Retail,shop,36.1724186,44.0061939,,,partial,false,osm
دارا,Dara market,,,,,Erbil,Erbil,Shop/Retail,shop,36.1691316,44.0070839,,,partial,false,osm
تيم مارت,TEAMMART,,https://team-mart.com/,,,Erbil,Erbil,Shop/Retail,shop,36.16924,44.0009035,,,partial,false,osm
market city2,,,,,azady nzek qutabxanay azady kchan,أربيل,Erbil,Shop/Retail,shop,36.168476,44.007141,,,partial,false,osm
mobail evil,,,,,azady nzek gas azady,أربيل,Erbil,Shop/Retail,shop,36.169624,44.004402,,,partial,false,osm
market daner,,,,,azady tanesht maktabe nanakale kchan,أربيل,Erbil,Shop/Retail,shop,36.172279,44.00592,,,partial,false,osm
فینۆمین,fenomen,,,,قضاء أربيل,أربيل,Erbil,Shop/Retail,shop,36.1709016,44.0139649,,,partial,false,osm
Carrefour,,,,,"شەقامی کەرکووک, قضاء أربيل",أربيل,Erbil,Shop/Retail,shop,36.1720411,44.0134876,,,partial,false,osm
فریاد بۆ جانتا و پێڵاو,Fryad Place For Bags and Shoes,,,,"شەقامی کەرکووک, قضاء أربيل",أربيل,Erbil,Shop/Retail,shop,36.171663,44.0134375,,,partial,false,osm
لازیا ٣,LAZYA 3,,,,"Qasmlo Street, قضاء أربيل",أربيل,Erbil,Shop/Retail,shop,36.1678624,44.0108643,,,partial,false,osm
سوبر ماركت - لازيا 5 - عدالة,,,,,حي العدلة شارع الدو سايد-(لازيا5),أربيل,Erbil,Shop/Retail,shop,36.16783,44.0111917,,,partial,false,osm
marlin store,,,,,"azady, nzek mzgawty 9shahed",أربيل,Erbil,Shop/Retail,shop,36.166965,44.011208,,,partial,false,osm
market azady,,,,,azady nzek tablo mall,أربيل,Erbil,Shop/Retail,shop,36.168426,44.011124,,,partial,false,osm
ayad,ayad,,,,,Erbil,Erbil,Shop/Retail,shop,36.1758778,44.005651,,,partial,false,osm
عدنان,adnan,,,,,Erbil,Erbil,Shop/Retail,shop,36.1775596,44.0043754,,,partial,false,osm
Kozheen market,,,,,"60m, tanesht banzenxanae xala oil",أربيل,Erbil,Shop/Retail,shop,36.175983,44.00167,,,partial,false,osm
Daymart,,,,,zanyary,أربيل,Erbil,Shop/Retail,shop,36.174793,44.007912,,,partial,false,osm
شركة سيناتيل ـ مجموعة سينا,Sinagroup companies-Sinatel Company,,http://www.sina-group.com,info@sina-group.com,"شارع مئذنة, قضاء أربيل",أربيل,Erbil,Shop/Retail,shop,36.1854992,43.9943686,,,partial,false,osm
لحوم ارض السعدون,,,,,,Erbil,Erbil,Shop/Retail,shop,36.1882273,43.9970781,https://facebook.com/share/15QRoyWyLh,,partial,false,osm
Military Market,,,,,قضاء أربيل,أربيل,Erbil,Shop/Retail,shop,36.1841113,44.0117376,,,partial,false,osm
داون تاون,erbil downtown,,,,,Erbil,Erbil,Shop/Retail,shop,36.1846968,44.0117187,,,partial,false,osm
مۆبایلی سامسۆنگ جیبال,Samsung Jibal,,,,"شەقامی شێخی چۆلی, قضاء أربيل",أربيل,Erbil,Shop/Retail,shop,36.1874333,44.007412,,,partial,false,osm
قوماشفرۆشی ئەحمەد ئاکرەیی,,,,,قضاء أربيل,أربيل,Erbil,Shop/Retail,shop,36.1874956,44.0038757,,,partial,false,osm
Oppo,,,,,"شەقامی شێخی چۆلی, قضاء أربيل",أربيل,Erbil,Shop/Retail,shop,36.1875136,44.0059677,,,partial,false,osm
ICenter,,,,,,أربيل,Erbil,Shop/Retail,shop,36.1897795,44.0037127,,,partial,false,osm
نافع فون,Nafi Phones,,,,قضاء أربيل,أربيل,Erbil,Shop/Retail,shop,36.1899762,44.0112757,,,partial,false,osm
کارەباییاتی وەستا ئاراس,,,,,,Erbil,Erbil,Shop/Retail,shop,36.170024,44.037674,,,partial,false,osm
بازاری ھیوا,Hiwa bazar,,,,قضاء أربيل,أربيل,Erbil,Shop/Retail,shop,36.1876614,44.009806,,,partial,false,osm
ئەسێ بۆ مۆبایل,Asse Company,,,,قضاء أربيل,أربيل,Erbil,Shop/Retail,shop,36.1874817,44.0075769,,,partial,false,osm
Hawler qalat bazzar,,,,,قضاء أربيل,أربيل,Erbil,Shop/Retail,shop,36.1872612,44.0109411,,,partial,false,osm
محلات بيع ساعات يدوية,,,,,"شەقامی باتە, قضاء أربيل",أربيل,Erbil,Shop/Retail,shop,36.1888526,44.0078851,,,partial,false,osm
مزە,water pump,,,,"شەقامی قەڵات, قضاء أربيل",أربيل,Erbil,Shop/Retail,shop,36.1892068,44.0107955,,,partial,false,osm
sarhang pakat frosh,,,,,shexala,أربيل,Erbil,Shop/Retail,shop,36.188782,44.013481,,,partial,false,osm
azwae zmzm,,,,,bazar qaysary,أربيل,Erbil,Shop/Retail,shop,36.188421,44.007443,,,partial,false,osm
market karox,,,,,kuestan,أربيل,Erbil,Shop/Retail,shop,36.188709,44.01342,,,partial,false,osm
samad kart frosh,,,,,kotri salam la naw kotry salam,أربيل,Erbil,Shop/Retail,shop,36.187489,44.00769,,,partial,false,osm
mobayli adnan,,,,,kotry salam,أربيل,Erbil,Shop/Retail,shop,36.186535,44.008301,,,partial,false,osm
mobayli haryad,,,,,kotry salam,أربيل,Erbil,Shop/Retail,shop,36.187401,44.009037,,,partial,false,osm
kristall phon,,,,,kotry salam naw mobaylan,أربيل,Erbil,Shop/Retail,shop,36.187351,44.008446,,,partial,false,osm
مارکێتی ئیتی,ETI market,,,,"شەقامی کەرکووک, شارۆچکەی ناوەندیی هەولێر",هەولێر,Erbil,Shop/Retail,shop,36.1683229,44.0150705,,,partial,false,osm
Italian outlet with KG,,,,,قضاء أربيل,أربيل,Erbil,Shop/Retail,shop,36.1667737,44.0155294,,,partial,false,osm
Amazon Bookstore,,,,,,أربيل,Erbil,Shop/Retail,shop,36.1688455,44.0148007,,,partial,false,osm
سوپەرمارکێتی ڕووناکی,,,,,"شەقامی ڕووناکی, قضاء أربيل",أربيل,Erbil,Shop/Retail,shop,36.1685336,44.0251102,,,partial,false,osm
جلکفرۆشی کوخ,,,,,"شەقامی ڕووناکی, قضاء أربيل",أربيل,Erbil,Shop/Retail,shop,36.1712258,44.0232578,,,partial,false,osm
مارکێتی سۆفیا,,,,,"شەقامی ڕووناکی, قضاء أربيل",أربيل,Erbil,Shop/Retail,shop,36.1717201,44.0230245,,,partial,false,osm
هۆڵاند بازاڕ ١١,holland bazar 11,,,,"شەقامی ڕووناکی, قضاء أربيل",أربيل,Erbil,Shop/Retail,shop,36.1702167,44.0237327,,,partial,false,osm
پۆشاکفرۆشی شایستە,,,,,"شەقامی ڕووناکی, قضاء أربيل",أربيل,Erbil,Shop/Retail,shop,36.170445,44.0239367,,,partial,false,osm
كومپانياى icst,Icst company,,,,"شەقامی ڕووناکی, قضاء أربيل",أربيل,Erbil,Shop/Retail,shop,36.1704764,44.0239071,,,partial,false,osm
وكيل غذائية (طحين وزيت,,,,,"شەقامی ئیسکان, قضاء أربيل",أربيل,Erbil,Shop/Retail,shop,36.1777988,44.0182028,,,partial,false,osm
سوپەرمارکێتی لارە,,,,,قضاء أربيل,أربيل,Erbil,Shop/Retail,shop,36.1755711,44.020268,,,partial,false,osm
AT. ENERGY CO.,,,,,قضاء أربيل,أربيل,Erbil,Shop/Retail,shop,36.1758089,44.0204527,,,partial,false,osm
BCI شركة الكترونيات وكيل شركة سامسونك,,,,,"شەقامی ئیسکان, قضاء أربيل",أربيل,Erbil,Shop/Retail,shop,36.178522,44.017308,,,partial,false,osm
mobile Nwekar,,,,,eskan,أربيل,Erbil,Shop/Retail,shop,36.177757,44.018082,,,partial,false,osm
Meer Phone,,,,,eskan,أربيل,Erbil,Shop/Retail,shop,36.179058,44.016842,,,partial,false,osm
Market Rozh,,,,,"Erbil, eskan",أربيل,Erbil,Shop/Retail,shop,36.177907,44.018131,,,partial,false,osm
سەنتەری ڕێبوار,,,,,,Erbil,Erbil,Shop/Retail,shop,36.1709082,44.0378937,,,partial,false,osm
Koyoto Mobile,,,,,eskan,أربيل,Erbil,Shop/Retail,shop,36.178482,44.017334,,,partial,false,osm
mobile yashar,,,,,eskan,أربيل,Erbil,Shop/Retail,shop,36.177467,44.018414,,,partial,false,osm
Market rozh u shaw,,,,,eskan,أربيل,Erbil,Shop/Retail,shop,36.177952,44.017895,,,partial,false,osm
Aram phone,,,,,eskan,أربيل,Erbil,Shop/Retail,shop,36.178547,44.017277,,,partial,false,osm
market alan,,,,,eskan,أربيل,Erbil,Shop/Retail,shop,36.178864,44.016991,,,partial,false,osm
rose market,,,,,shorash- 7aeshwrta,أربيل,Erbil,Shop/Retail,shop,36.1769415,44.0177795,,,partial,false,osm
Mohamed Mobile,,,,,,أربيل,Erbil,Shop/Retail,shop,36.1788398,44.0165387,,,partial,false,osm
موئةيةد ماركيت,mused market,,,,Iskan,Erbil,Erbil,Shop/Retail,shop,36.1777204,44.0268489,,,partial,false,osm
مارکێتی هارون,,,,,"شەقامی ڕووناکی, قضاء أربيل",أربيل,Erbil,Shop/Retail,shop,36.1735301,44.0217287,,,partial,false,osm
سروە,,,,,"شەقامی ڕووناکی, قضاء أربيل",أربيل,Erbil,Shop/Retail,shop,36.1735785,44.0216962,,,partial,false,osm
Yalda Mobile,,,,,"Erbil, mufti",أربيل,Erbil,Shop/Retail,shop,36.173218,44.021847,,,partial,false,osm
Game Center,,,,,,أربيل,Erbil,Shop/Retail,shop,36.1739505,44.0212119,,,partial,false,osm
تیم مارت,Teammart,,https://team-mart.com/,info@team-mart.com,"229-60, شارۆچکەی ناوەندیی هەولێر",هەولێر,Erbil,Shop/Retail,shop,36.1707521,44.0277991,,,partial,false,osm
سوپەرمارکیتی باوەڕ ٢,,,,,"شەقامی جەمال حەیدەری, شارۆچکەی ناوەندیی هەولێر",هەولێر,Erbil,Shop/Retail,shop,36.1681015,44.0337043,,,partial,false,osm
سوپەرمارکێتی لایف ستی,,,,,"شەقامی جەمال حەیدەری, شارۆچکەی ناوەندیی هەولێر",هەولێر,Erbil,Shop/Retail,shop,36.1702493,44.0354483,,,partial,false,osm
پۆشاکی شڤان,,,,,"شەقامی جەمال حەیدەری, شارۆچکەی ناوەندیی هەولێر",هەولێر,Erbil,Shop/Retail,shop,36.1688854,44.0343569,,,partial,false,osm
market zryan,,,,,Erbil 40m chwaryane badawan,أربيل,Erbil,Shop/Retail,shop,36.171501,44.036301,,,partial,false,osm
mobaile Sarwan,,,,,100 matre barambar grupe Shazad,أربيل,Erbil,Shop/Retail,shop,36.167145,44.03656,,,partial,false,osm
مارکێتی دیار,Deyar Market,,,,قضاء أربيل,أربيل,Erbil,Shop/Retail,shop,36.1731172,44.0322241,,,partial,false,osm
ماى چيكين,My Chicken,,,,,Erbil,Erbil,Shop/Retail,shop,36.1773922,44.0292519,,,partial,false,osm
مارکێتی مام فەیسەل,,,,,قضاء أربيل,أربيل,Erbil,Shop/Retail,shop,36.1744602,44.0311976,,,partial,false,osm
ماركیت قالە,Qala market,,,,,Erbil,Erbil,Shop/Retail,shop,36.1789929,44.028863,,,partial,false,osm
ماركت قامشلو,Qamşlo Market,,,,,Erbil,Erbil,Shop/Retail,shop,36.1784639,44.0278191,,,partial,false,osm
سوپەرمارکێتی فەرحان,,,,,"شەقامی جەمال حەیدەری, شارۆچکەی ناوەندیی هەولێر",هەولێر,Erbil,Shop/Retail,shop,36.1751571,44.0364141,,,partial,false,osm
مۆڵی هەرزان,,,,,"شەقامی مەلا ئەفەندی, شارۆچکەی ناوەندیی هەولێر",هەولێر,Erbil,Shop/Retail,shop,36.1741253,44.0357695,,,partial,false,osm
Market Rekan,,,,,saydawa,أربيل,Erbil,Shop/Retail,shop,36.179821,44.023102,,,partial,false,osm
محلات الماء,,,,,,Erbil,Erbil,Shop/Retail,shop,36.1881344,44.0150049,,,partial,false,osm
jamal borsa,,,,,40 mtre bazary langa,أربيل,Erbil,Shop/Retail,shop,36.183708,44.036301,,,partial,false,osm
تیم مارت,Teammart,,https://team-mart.com/,info@team-mart.com,"شەقامی جەمال حەیدەری, شارۆچکەی ناوەندیی هەولێر",هەولێر,Erbil,Shop/Retail,shop,36.1763526,44.036371,,,partial,false,osm
پێشانگای نەجمەدین,,,,,"شەقامی پێشەوا قازی, قضاء أربيل",أربيل,Erbil,Shop/Retail,shop,36.1755002,44.0381951,,,partial,false,osm
محل حاجي حسین,mr. Hussein's market,,,,"شەقامی پێشەوا قازی, قضاء أربيل",أربيل,Erbil,Shop/Retail,shop,36.1744723,44.0390637,,,partial,false,osm
دوکانی داکی ڕوازی,,,,,"5, 227-60, شارۆچکەی ناوەندیی هەولێر",هەولێر,Erbil,Shop/Retail,shop,36.174649,44.0353027,,,partial,false,osm
جينيرال برلين,General Berlin,,,,"شەقامی بارزانی, قضاء أربيل",أربيل,Erbil,Shop/Retail,shop,36.1814787,44.0145865,,,partial,false,osm
CITY CENTER,,,,,قضاء أربيل,أربيل,Erbil,Shop/Retail,shop,36.1804146,44.0246277,,,partial,false,osm
مارکێت ئەلماس,,,,,قضاء أربيل,أربيل,Erbil,Shop/Retail,shop,36.1809608,44.0241583,,,partial,false,osm
گولفرۆشی هەولێر,,,,,قضاء أربيل,أربيل,Erbil,Shop/Retail,shop,36.1808923,44.0240831,,,partial,false,osm
سوبر ماركت - سوق مركزي هورى - نيو ستي,,,,,شارع 60متر,أربيل,Erbil,Shop/Retail,shop,36.18032,44.0241533,,,partial,false,osm
Market Ahmad,,,,,saydawa,أربيل,Erbil,Shop/Retail,shop,36.180847,44.022156,,,partial,false,osm
market shaswar,,,,,saydawa,أربيل,Erbil,Shop/Retail,shop,36.182087,44.020691,,,partial,false,osm
دەزگای شوان,Shwan Foundation,,,,"Mustafa Uzeri Street, قضاء أربيل",أربيل,Erbil,Shop/Retail,shop,36.1898019,44.0151593,,,partial,false,osm
محل العسل,,,,,,Erbil,Erbil,Shop/Retail,shop,36.1882951,44.0149437,,,partial,false,osm
پيشانكاى الاقصى,,,,,,Erbil,Erbil,Shop/Retail,shop,36.1917234,44.0155409,,,partial,false,osm
معرض الاقصى,Al-aqsa for shopping,,,aymanamaan968@gmail.com,شه قامي شيخ مصطفى,Erbil,Erbil,Shop/Retail,shop,36.1917065,44.0155105,,,partial,false,osm
سوق شيخ الله,,,,,,Erbil,Erbil,Shop/Retail,shop,36.1860646,44.015671,,,partial,false,osm
qandel,,,,,Erbil bazary shexala naw borsay,أربيل,Erbil,Shop/Retail,shop,36.187771,44.014067,,,partial,false,osm
Mobile karwan,,,,,saydawa,أربيل,Erbil,Shop/Retail,shop,36.185906,44.014519,,,partial,false,osm
رنكين للانارة,renging lighting,,,,قضاء أربيل,أربيل,Erbil,Shop/Retail,shop,36.1907374,44.0243475,,,partial,false,osm
ئةلماس,alamas,,,,قضاء أربيل,أربيل,Erbil,Shop/Retail,shop,36.190619,44.0213032,,,partial,false,osm
market nawzad,,,,,"Erbil, nzik mzgawty hajy mrad",أربيل,Erbil,Shop/Retail,shop,36.186394,44.026039,,,partial,false,osm
علی ماركیت,Ali market,,,,,Erbil,Erbil,Shop/Retail,shop,36.1797898,44.0304019,,,partial,false,osm
ماركێتی تاهیر و زاهیر,,,,,,Erbil,Erbil,Shop/Retail,shop,36.1808772,44.0327255,,,partial,false,osm
سوق ٤٠ متري (سوق اللنگة),50 Meters Merket,,,,"شەقامی پێشەوا قازی, قضاء أربيل",أربيل,Erbil,Shop/Retail,shop,36.183398,44.038009,,,partial,false,osm
Fero ferman,,,,,"شەقامی جەمال حەیدەری, شارۆچکەی ناوەندیی هەولێر",هەولێر,Erbil,Shop/Retail,shop,36.1820327,44.0365467,,,partial,false,osm
بالة اربيل,,,,,Ala Street,Erbil,Erbil,Shop/Retail,shop,36.1825498,44.0388625,,,partial,false,osm
Max phone,,,,,langa tanesht mobile enas,أربيل,Erbil,Shop/Retail,shop,36.182125,44.038498,,,partial,false,osm
NEROSOFT MOBILE,,,,,Erbil 40m street near Sooq langa,أربيل,Erbil,Shop/Retail,shop,36.179718,44.036469,,,partial,false,osm
mobile rybak,,,,,langa tanesht mobile hataw,أربيل,Erbil,Shop/Retail,shop,36.182053,44.03867,,,partial,false,osm
Boon Mobile,,,,,,أربيل,Erbil,Shop/Retail,shop,36.1841385,44.036283,,,partial,false,osm
البان,,,,,قضاء أربيل,أربيل,Erbil,Shop/Retail,shop,36.1914489,44.0277328,,,partial,false,osm
لبن غنم اربيل,,,,,قضاء أربيل,أربيل,Erbil,Shop/Retail,shop,36.1914364,44.0277171,,,partial,false,osm
سەنتەری ئێل جی خۆشناو,LG Koshnaw Store,,,,شەقامی کۆیە,Erbil,Erbil,Shop/Retail,shop,36.1917679,44.029841,,,partial,false,osm
ftm,,,,,قضاء أربيل,أربيل,Erbil,Shop/Retail,shop,36.1911205,44.0275961,,,partial,false,osm
Market Iraq,,,,,"Gulan st, 40metre",أربيل,Erbil,Shop/Retail,shop,36.1869958,44.0362106,,,partial,false,osm
تيم مارت,TEAMMART,,https://team-mart.com/,info@team-mart.com,قضاء أربيل,أربيل,Erbil,Shop/Retail,shop,36.1983453,43.9605174,,,partial,false,osm
32 پارك,,,,,,Erbil,Erbil,Shop/Retail,shop,36.1979123,43.9608665,,,partial,false,osm
محمد سوري,Muhammad Suri,,,,,Erbil,Erbil,Shop/Retail,shop,36.1940605,43.9556527,,,partial,false,osm
عمر,,,,,,Erbil,Erbil,Shop/Retail,shop,36.1946164,43.9562736,,,partial,false,osm
چياڤان,,,,,,Erbil,Erbil,Shop/Retail,shop,36.1971941,43.9575291,,,partial,false,osm
ريبين,,,,,,Erbil,Erbil,Shop/Retail,shop,36.1955043,43.9562878,,,partial,false,osm
اورنج,,,,,,Erbil,Erbil,Shop/Retail,shop,36.1960441,43.956692,,,partial,false,osm
شانيا,,,,,,Erbil,Erbil,Shop/Retail,shop,36.2000799,43.9586869,,,partial,false,osm
سوپەرمارکێتی هۆڵەند بازاڕ ٦,Holland Bazar 6,,,,"شەقامی هێمن موکریانی, قضاء أربيل",أربيل,Erbil,Shop/Retail,shop,36.196481,43.9655075,,,partial,false,osm
هولاند ٧,,,,,,Erbil,Erbil,Shop/Retail,shop,36.1937682,43.9643756,,,partial,false,osm
پاكيزة,,,,,,Erbil,Erbil,Shop/Retail,shop,36.1970889,43.9628617,,,partial,false,osm
پارك ماركيت,,,,,,Erbil,Erbil,Shop/Retail,shop,36.1983301,43.963257,,,partial,false,osm
سوپەرمارکێتی بلان بازاڕ,Blann Bazar,,,,"شەقامی مارف چیاوک, قضاء أربيل",أربيل,Erbil,Shop/Retail,shop,36.1923419,43.9675617,,,partial,false,osm
سوبر ماركت - T.H.B - اربيل,,,,,ام ار اف 5 (T.H.B),أربيل,Erbil,Shop/Retail,shop,36.1938689,43.964472,,,partial,false,osm
