name,name_en,phone,website,email,address,city,governorate,category,subcategory,latitude,longitude,facebook,instagram,data_quality,verified,source
دکتۆر فاضل محمد امین,"Dr. Fadil M. Amin, Dermatologist",,,,قضاء أربيل,أربيل,Erbil,Healthcare,healthcare,36.1937523,44.0054374,,,partial,false,osm
تاقیگەی پزیشکیی بێست,Best Medical Laboratory,,,,قضاء أربيل,أربيل,Erbil,Healthcare,healthcare,36.1948033,44.0050192,,,partial,false,osm
دکتۆر محی الدین شریف قورتاس,Dr. Mihyeddin Sherif Qurtas,,,,قضاء أربيل,أربيل,Erbil,Healthcare,healthcare,36.193785,44.0052759,,,partial,false,osm
بث,,,,,قضاء أربيل,أربيل,Erbil,Healthcare,healthcare,36.1973236,44.0025503,,,osm,false,osm
دكتور امانج,,,,,قضاء أربيل,أربيل,Erbil,Healthcare,healthcare,36.1970133,44.0017483,,,partial,false,osm
الدكتور محسن علي بلباس,Doctor Muhsin Ali Bilbas,,,,قضاء أربيل,أربيل,Erbil,Healthcare,healthcare,36.1952541,44.0045667,,,partial,false,osm
د. زانا غەنی چەلەبی,Dr. Zana Xani Chalabi,,,,قضاء أربيل,أربيل,Erbil,Healthcare,healthcare,36.1968865,44.0033317,,,partial,false,osm
مختبر بايو,bio lab,,,,شەقامی پزیشکان,Erbil,Erbil,Healthcare,healthcare,36.1947452,44.005419,,,partial,false,osm
ابراهيم خليل,,,,,,Erbil,Erbil,Healthcare,healthcare,36.1964896,44.0038417,,,partial,false,osm
Light Alnes,,,,,,Erbil,Erbil,Healthcare,healthcare,36.1946653,44.0021662,,,partial,false,osm
دەرمانخانەی بەیار,,,,,,Erbil,Erbil,Healthcare,healthcare,36.1952747,44.0049068,,,partial,false,osm
دكتور ابراهيم ته يراوه يى,,,,,قضاء أربيل,أربيل,Erbil,Healthcare,healthcare,36.1953404,44.0076502,,,partial,false,osm
نەخۆشخانەی تایبەتی هەولێر,Hawler Private Hospital,,,,"شەقامی بارزانی نەمر, قضاء أربيل",أربيل,Erbil,Healthcare,healthcare,36.19731,44.0138,,,partial,false,osm
نەخۆشخانەی سۆران,Soran Hospital,,,,"شەقامی کوردستان, قضاء أربيل",أربيل,Erbil,Healthcare,healthcare,36.2032224,44.005171,,,partial,false,osm
المركز الاردني للعيون,Jordan Eye Center,,,,"60 Meter road, قضاء أربيل",أربيل,Erbil,Healthcare,healthcare,36.2006955,44.0016562,,,partial,false,osm
نەخۆشخانەی تایبەتی ڕەحمە,Rahma Private Hospital,,,,قضاء أربيل,أربيل,Erbil,Healthcare,healthcare,36.2016837,44.0100286,,,partial,false,osm
دەرمانخانەی دکتۆر بۆتان,Dr.Botan,,,,"شەقامی کۆنی بەحرکە, قضاء أربيل",أربيل,Erbil,Healthcare,healthcare,36.2106693,44.0105654,,,partial,false,osm
دەرمانخانەی ئەفسانە,afsana pharmacy,,,,قضاء أربيل,أربيل,Erbil,Healthcare,healthcare,36.2107272,44.0135768,,,partial,false,osm
دەرمانخانەی بوخاری,bwxari pharmacy,,,,"شەقامی کۆنی بەحرکە, قضاء أربيل",أربيل,Erbil,Healthcare,healthcare,36.2099952,44.0104087,,,partial,false,osm
نەخۆشخانەی مێدیکانۆ,Medicano private hospital,,,,"128, شەقامی کۆنی بەحرکە, قضاء أربيل",أربيل,Erbil,Healthcare,healthcare,36.2123772,44.010899,,,partial,false,osm
دەرمانخانەی شلۆڤە,shlova pharmacy,,,,"شەقامی کۆنی بەحرکە, قضاء أربيل",أربيل,Erbil,Healthcare,healthcare,36.2182863,44.0109987,,,partial,false,osm
دەرمانخانەی مێدیکانۆ,میدیکانۆ,,,,"128, شەقامی کۆنی بەحرکە, قضاء أربيل",أربيل,Erbil,Healthcare,healthcare,36.212528,44.0109076,,,partial,false,osm
دكتور عامر مفاصل/مستشفى مديكانوا,,,,,,Erbil,Erbil,Healthcare,healthcare,36.2123709,44.0105922,,,partial,false,osm
Khanzad teaching Center for Oral and Dental Health,,,,,قضاء أربيل,أربيل,Erbil,Healthcare,healthcare,36.1961977,44.0170763,,,partial,false,osm
گورچیله‌ی ده‌ستكرد,Artificial kidney (dialysis department),,,,,Erbil,Erbil,Healthcare,healthcare,36.1976942,44.0198677,,,partial,false,osm
کۆگای دەرمان و پێداویستی پزیشکی,Warehouse of medicines and medical supplies,,,,قضاء أربيل,أربيل,Erbil,Healthcare,healthcare,36.1977671,44.0192081,,,partial,false,osm
نەخۆشخانەی ددانیی خانزاد,,,,,قضاء أربيل,أربيل,Erbil,Healthcare,healthcare,36.19569,44.01691,,,partial,false,osm
غسيل الكلى مستشفى اربيل التعليمي (الجمهوري),,,,,,Erbil,Erbil,Healthcare,healthcare,36.198224,44.0199545,,,partial,false,osm
نەخۆشخانەی سەلامەتی کوردستان,Salamati Hospital,,,,"شەقامی ٦٠ مەتری, قضاء أربيل",أربيل,Erbil,Healthcare,healthcare,36.2027799,44.0169449,,,partial,false,osm
مستشفى النفسية,Psychiatric Hospital,,,,"شەقامی کوردستان ٦٠م, قضاء أربيل",أربيل,Erbil,Healthcare,healthcare,36.1996119,44.0218896,,,partial,false,osm
Dlovan,,,,,,Erbil,Erbil,Healthcare,healthcare,36.1927125,44.0326723,,,partial,false,osm
اللجنة الدولية للصليب الأحمر أربيل,The International Community of the Red Cross Erbil,,,,,Erbil,Erbil,Healthcare,healthcare,36.1935022,44.0294592,,,partial,false,osm
سەنتەری گلۆبال بۆ چاو,Global Eye Center,,,,,Erbil,Erbil,Healthcare,healthcare,36.1925961,44.0321794,,,partial,false,osm
Gailan Pharmacy,,,,,brayate,أربيل,Erbil,Healthcare,healthcare,36.1958205,44.0292532,,,partial,false,osm
سەنتەری وایت دێنت بۆ ددان,White dend Dental Center,,,,"شەقامی هۆڵی زەرد, قضاء أربيل",أربيل,Erbil,Healthcare,healthcare,36.1965169,44.0355424,,,partial,false,osm
د. حەلی فەیسەڵیی نەشتەرگەری جومگە,,,,,"شەقامی نافع یونس, قضاء أربيل",أربيل,Erbil,Healthcare,healthcare,36.1967066,44.0362182,,,partial,false,osm
کۆمەڵگای پزیشکی بەزاز فارما,Al-bazaz Farmi Medical Comunity,,,,"شەقامی نافع یونس, شارۆچکەی ناوەندیی هەولێر",هەولێر,Erbil,Healthcare,healthcare,36.1952363,44.0363011,,,partial,false,osm
ناوەندی کوردستان بۆ پەلی دەستکرد,The center of Kurdistan for artificial space,,,,"شەقامی هۆلی زەرد, قضاء أربيل",أربيل,Erbil,Healthcare,healthcare,36.1967273,44.0365646,,,partial,false,osm
نەخۆشخانەی فریاکەوتنی ڕۆژهەڵات,East Emergency Hospital,,,,"شەقامی کۆیە, قضاء أربيل",أربيل,Erbil,Healthcare,healthcare,36.1926381,44.0394417,,,partial,false,osm
دكتور فاخر يوسف,dr fakher,,,,,Erbil,Erbil,Healthcare,healthcare,36.1936574,44.0374891,,,partial,false,osm
د. موستەفا عوسمان,dr. Mustafa Othman,,,,"شەقامی نافع یونس, قضاء أربيل",أربيل,Erbil,Healthcare,healthcare,36.1979978,44.0361871,,,partial,false,osm
Shar Medical Center,Dr. Sadiq Aziz,,,,,Erbil,Erbil,Healthcare,healthcare,36.1923928,44.0360068,,,partial,false,osm
کۆمەڵگای پزیشکی نایاب,,,,,"شەقامی نافع یونس, شارۆچکەی ناوەندیی هەولێر",هەولێر,Erbil,Healthcare,healthcare,36.1951581,44.0360246,,,partial,false,osm
دكتور باساك برزنجي امراض الدم والاورام,,,,,,Erbil,Erbil,Healthcare,healthcare,36.1927912,44.0339614,,,partial,false,osm
عمارة هندريشه الطبي,,,,,"شەقامی کۆیە, قضاء أربيل",أربيل,Erbil,Healthcare,healthcare,36.1928497,44.0342202,,,partial,false,osm
د. فەرهاد موستەفا,dr. Farhad Mustafa Clinic,,,,"شەقامی نافع یونس, شارۆچکەی ناوەندیی هەولێر",هەولێر,Erbil,Healthcare,healthcare,36.1945804,44.0363483,,,partial,false,osm
د. يوسف فاروق برزنجي,Dr Yousif Faruq Barzinji,,,,,Erbil,Erbil,Healthcare,healthcare,36.1924556,44.0348171,,,partial,false,osm
ئاواتی دوارۆژ,Awati Dwarozh,,,,"شەقامی نافع یونس, قضاء أربيل",أربيل,Erbil,Healthcare,healthcare,36.1967148,44.0361913,,,partial,false,osm
نۆرینگەی خەندەی هەولێر,Erbil Smile dental Clinic,,,,"شەقامی نافع یونس, قضاء أربيل",أربيل,Erbil,Healthcare,healthcare,36.1953564,44.0362743,,,partial,false,osm
کۆمەڵگای پزیشکی ئەوروپایی,,,,,"شەقامی نافع یونس, قضاء أربيل",أربيل,Erbil,Healthcare,healthcare,36.1976421,44.0358833,,,partial,false,osm
دەرمانخانەی دەروازەی چارەسەر,abwab alhikma,,,,"شەقامی نافع یونس, شارۆچکەی ناوەندیی هەولێر",هەولێر,Erbil,Healthcare,healthcare,36.1945205,44.0360113,,,partial,false,osm
دەرمانخانەی شەهرزاد,,,,,"شەقامی نافع یونس, قضاء أربيل",أربيل,Erbil,Healthcare,healthcare,36.1985101,44.0361888,,,partial,false,osm
د. سروە خالید ئیسماعیل,,,,,"شەقامی نافع یونس, قضاء أربيل",أربيل,Erbil,Healthcare,healthcare,36.1962825,44.0360251,,,partial,false,osm
SHINY SMILE CENTER,,,,,"0096 4750 605 0010, شەقامی جەمال حەیدەری, قضاء أربيل",أربيل,Erbil,Healthcare,healthcare,36.1923973,44.0359391,,,partial,false,osm
د. سامان تاهیر,,,,,"شەقامی نافع یونس, قضاء أربيل",أربيل,Erbil,Healthcare,healthcare,36.1965122,44.03622,,,partial,false,osm
نۆڕینگەی د. موحەمەد ئیبراهیم,D.Mohammed Ibrahim,,,,شارۆچکەی ناوەندیی هەولێر,هەولێر,Erbil,Healthcare,healthcare,36.194541,44.0359926,,,partial,false,osm
نەخۆشخانەی رزگاریی بەشی فریاکەوتن,Rizgary hospital,,,,,Erbil,Erbil,Healthcare,healthcare,36.192814,44.039523,,,partial,false,osm
لەنیا سکان,Lanya Scan,,,,شەقامی هۆڵی زەرد,أربيل,Erbil,Healthcare,healthcare,36.1969137,44.037674,,,partial,false,osm
دکتور شیروان جلال شریف,Dr Sherwan Jalal Sharif,,,,40 meters,Erbil,Erbil,Healthcare,healthcare,36.1980823,44.0362025,,,partial,false,osm
کۆمەڵگای پزیشکی ڕەحمە,Rahma Medical Community for Dental,,,,"شەقامی برایەتی, قضاء أربيل",أربيل,Erbil,Healthcare,healthcare,36.2016106,44.0328051,,,partial,false,osm
مجمع طبى توو,,,,,,Erbil,Erbil,Healthcare,healthcare,36.1995816,44.0334173,,,partial,false,osm
Plastic surgery,,,,,"شەقامی نافع یونس, قضاء أربيل",أربيل,Erbil,Healthcare,healthcare,36.2021919,44.0362245,,,partial,false,osm
نۆڕینگەی پزیشکی دکتۆر ئیحسان موحەمەد عەلی,Dr. ihsan m ali ENT,,,,قضاء أربيل,أربيل,Erbil,Healthcare,healthcare,36.1991441,44.0370386,,,partial,false,osm
دەرمانخانەی فارما,pharma pharmacy,,,,"شەقامی نافع یونس, قضاء أربيل",أربيل,Erbil,Healthcare,healthcare,36.2000162,44.0362602,,,partial,false,osm
نۆڕینگەی دکتۆر موحەمەد مەشهەدانی,,,,,"شەقامی نافع یونس, قضاء أربيل",أربيل,Erbil,Healthcare,healthcare,36.2010823,44.0358286,,,partial,false,osm
نۆڕینگەی کوردستان سمایڵ دێنتاڵ,Kurdistan smile dental clinc,,,,"شەقامی نافع یونس, قضاء أربيل",أربيل,Erbil,Healthcare,healthcare,36.2004845,44.0358468,,,partial,false,osm
سەنتەری ڕۆزان میدیک,rozan midic center,,,,"شەقامی برایەتی, قضاء أربيل",أربيل,Erbil,Healthcare,healthcare,36.2033463,44.0373286,,,partial,false,osm
نۆرینگەی غەدە,,,,,قضاء أربيل,أربيل,Erbil,Healthcare,healthcare,36.2003908,44.0350958,,,partial,false,osm
دكتور شاكر عبوش,,,,,,Erbil,Erbil,Healthcare,healthcare,36.2004806,44.0385805,,,partial,false,osm
نۆرینگەی پزیشکی د. ئەحمەد میسر,,,,,"224-162, قضاء أربيل",أربيل,Erbil,Healthcare,healthcare,36.200479,44.0387053,,,partial,false,osm
د، موحەمەد سەدیق,Dr. Mahmood M. Sadiq Clinic,,,,"شەقامی نافع یونس, قضاء أربيل",أربيل,Erbil,Healthcare,healthcare,36.200058,44.0361676,,,partial,false,osm
نۆڕینگەی دکتۆر لەبیب حوسێنی,Dr. Labeeb Alhusseini,,,,"شەقامی نافع یونس, قضاء أربيل",أربيل,Erbil,Healthcare,healthcare,36.2022641,44.0358086,,,partial,false,osm
دەرمانخانەی سەلامەتی,SALAMATY PHARMACY,,,,"شەقامی نافع یونس, قضاء أربيل",أربيل,Erbil,Healthcare,healthcare,36.2034747,44.035809,,,partial,false,osm
اكيا,Akya,,,,طريق ٤٠ متر,Erbil,Erbil,Healthcare,healthcare,36.2003041,44.0384991,,,partial,false,osm
الدكتور احسان كريم الشمري,,,,,"شەقامی برایەتی, قضاء أربيل",أربيل,Erbil,Healthcare,healthcare,36.2023158,44.0349212,,,partial,false,osm
د. نزار خەلیفە,,,,,"شەقامی نافع یونس, قضاء أربيل",أربيل,Erbil,Healthcare,healthcare,36.2015905,44.0358107,,,partial,false,osm
دكتور سيروان كامل علي,Dr.Sirwan Kamil Ali,,,,شەقامی برایەتی,Erbil,Erbil,Healthcare,healthcare,36.2033708,44.0381408,,,partial,false,osm
صيدلية تاراج,Taraj Pharmacy,,,,شەقامی برایەتی,Erbil,Erbil,Healthcare,healthcare,36.2033664,44.0381208,,,partial,false,osm
کۆمەڵگای پزیشکی لارڤین,,,,,"شەقامی نافع یونس, قضاء أربيل",أربيل,Erbil,Healthcare,healthcare,36.1994617,44.0359259,,,partial,false,osm
نۆرینگەی نۆڤێلا,novella clinic,,,,"شەقامی نافع یونس, قضاء أربيل",أربيل,Erbil,Healthcare,healthcare,36.2021911,44.0358068,,,partial,false,osm
د. ئیحسان موحەمەد عەلی,Pharmedent medical complex Dr ihsan Mohammed Ali Clinic,,,,"224-162, قضاء أربيل",أربيل,Erbil,Healthcare,healthcare,36.2001532,44.0369484,,,partial,false,osm
د. پێرس شێروان,,,,,"شەقامی نافع یونس, قضاء أربيل",أربيل,Erbil,Healthcare,healthcare,36.2045515,44.035968,,,partial,false,osm
دكتورة جوان زه نگنه,,,,,,Erbil,Erbil,Healthcare,healthcare,36.2034076,44.0382766,,,partial,false,osm
محمد ياوه ر40مه ترى,,,,,,Erbil,Erbil,Healthcare,healthcare,36.2030359,44.0368794,,,partial,false,osm
دەرمانخانەی ناوشار,Nawshar pharmacy,,,,"جادەی سورچیان, قضاء أربيل",أربيل,Erbil,Healthcare,healthcare,36.2073821,44.0147021,,,partial,false,osm
دەرمانخانەی نەورەس,nawras pharmacy,,,,"جادەی سورچیان, قضاء أربيل",أربيل,Erbil,Healthcare,healthcare,36.208722,44.0150906,,,partial,false,osm
ڕێچارە,rechara,,,,شەقامی پیرمام,Erbil,Erbil,Healthcare,healthcare,36.2072394,44.0250952,,,partial,false,osm
EDL,,,,,"شەقامی ڕەسوول گەردی, قضاء أربيل",أربيل,Erbil,Healthcare,healthcare,36.2132167,44.0186982,,,partial,false,osm
د. کامەران کەریم شێخانی,,,,,قضاء أربيل,أربيل,Erbil,Healthcare,healthcare,36.2138582,44.014402,,,partial,false,osm
دکتورە کافیا رسول حمە,Dr.Kafya Rasol hama,,,,,Erbil,Erbil,Healthcare,healthcare,36.2139533,44.0142471,,,partial,false,osm
بنکەی تەندرووستی بامەڕنێ,Nazdar bamarni Healthcare,,,,"شەقامی گوڵان, قضاء أربيل",أربيل,Erbil,Healthcare,healthcare,36.217862,44.026274,,,partial,false,osm
دەرمانخانەی خونچە,xwncha pharmacy,,,,"شەقامی ڕەسوول گەردی, قضاء أربيل",أربيل,Erbil,Healthcare,healthcare,36.2171023,44.0214306,,,partial,false,osm
دەرمانخانەی خونچەی بەهار,Xunchay Bahar Pharmacy,,,,"شەقامی ڕەسوول گەردی, قضاء أربيل",أربيل,Erbil,Healthcare,healthcare,36.2168645,44.0214091,,,partial,false,osm
پزیشکانی بێ سنور,Medecins sans frontiers swees,,,,shorsh,Erbil,Erbil,Healthcare,healthcare,36.2115588,44.0306831,,,partial,false,osm
Dr. Srud Kamal,,,,,40 Meter Road,Erbil,Erbil,Healthcare,healthcare,36.2113943,44.0355879,,,partial,false,osm
نشاط الخياط مجمع كلينكا,,,,,"شەقامی نافع یونس, قضاء أربيل",أربيل,Erbil,Healthcare,healthcare,36.209069,44.0359633,,,partial,false,osm
الدكتور احمد الفاطمي مفاصل,,,,,,Erbil,Erbil,Healthcare,healthcare,36.211639,44.0356016,,,partial,false,osm
مجمع الطبي الامريكي,د.محمد محسن الصالح,,,,شارع 40 قريب من فلكة حي الشرطه,Erbil,Erbil,Healthcare,healthcare,36.2117557,44.0356353,,,partial,false,osm
د. ڕەقیب سنیار دری,,,,,"شەقامی نافع یونس, قضاء أربيل",أربيل,Erbil,Healthcare,healthcare,36.2058513,44.0356763,,,partial,false,osm
دكتور جعفر سيد ابراهيم,,,,,,Erbil,Erbil,Healthcare,healthcare,36.2117975,44.0355918,,,partial,false,osm
صيدلية ميران,Miran Pharmacy,,,,2,Erbil,Erbil,Healthcare,healthcare,36.2114956,44.0359044,,,partial,false,osm
دكتوره رغد كريم/شارع الاطباء,Dr. Raghad Kareem,,,,شارع 40 متري,Erbil,Erbil,Healthcare,healthcare,36.2064128,44.0360071,,,partial,false,osm
مجمع كلينكا/شارع الاطباء ٤٠ متري,Clinika Clinic,,,,,Erbil,Erbil,Healthcare,healthcare,36.2064424,44.0359755,,,partial,false,osm
حسن جمعة شيخو,,,,,,Erbil,Erbil,Healthcare,healthcare,36.2062589,44.0359081,,,partial,false,osm
دكتوردلشادعبدالرحمن,,,,,اربيل شارع40,Erbil,Erbil,Healthcare,healthcare,36.2060997,44.0360903,,,partial,false,osm
مستشفى الام,maternity child born hospital,,,,,Erbil,Erbil,Healthcare,healthcare,36.2157027,44.0333128,,,partial,false,osm
نەخۆشخانەی لەدایکبوونی هەولێر,maternity (child born) hospital,,,,Shaqlawa Street,Erbil,Erbil,Healthcare,healthcare,36.2160658,44.0325413,,,partial,false,osm
صيدلية الاس,Alas pharmacy,,,,,Erbil,Erbil,Healthcare,healthcare,36.217861,44.0276088,,,partial,false,osm
Helena Hospital,,,,,,Erbil,Erbil,Healthcare,healthcare,36.2170654,44.0348218,,,partial,false,osm
کۆنترۆل کوالیتی دەرمان,Kurdistan Medical Control Agency,,,,,Erbil,Erbil,Healthcare,healthcare,36.2183095,44.0362169,,,partial,false,osm
دەرمانخانەی رەوشت,Rawsht Pharmacy,,,,,Erbil,Erbil,Healthcare,healthcare,36.2160908,44.0355417,,,partial,false,osm
مركز روناهي العقم و اطفال الانابيب,Runahi IVF Center,,,,40 Meter Road,Erbil,Erbil,Healthcare,healthcare,36.2138814,44.0355968,,,partial,false,osm
چاودێری چڕی منداڵان,NICU-PICU,,,,,Erbil,Erbil,Healthcare,healthcare,36.2180914,44.03541,,,partial,false,osm
مجمع طبي أمریکي,AMC (American medical Compound),,,,,Erbil,Erbil,Healthcare,healthcare,36.2123751,44.0355583,,,partial,false,osm
مجمع نورجان الطبي,Noorjan Medical Compound,,,,,Erbil,Erbil,Healthcare,healthcare,36.2130334,44.0355091,,,partial,false,osm
med24,,,,,,Erbil,Erbil,Healthcare,healthcare,36.2154149,44.0353007,,,partial,false,osm
مركز الشرق التخصصي للعيون,Al-Sharq  Hospital,,,,,Erbil,Erbil,Healthcare,healthcare,36.2135134,44.0356601,,,partial,false,osm
مجمع نوال الطبي دكتور جلال مسه,Nawal Medical Complex,,,,قضاء أربيل,أربيل,Erbil,Healthcare,healthcare,36.2250012,43.99202,,,partial,false,osm
بنكه ى ته ندروستى كورانى عنكاوا,Kurani Ankawa Health Center,,,,,Erbil,Erbil,Healthcare,healthcare,36.2196166,43.9929792,,,partial,false,osm
مركز كوزموديرم للطب التجميلي,,,,,قضاء أربيل,أربيل,Erbil,Healthcare,healthcare,36.2227823,43.9975759,,,partial,false,osm
گۆمەڵگەی پزیشکیی نەوال,,,,,"Ainkawa, قضاء أربيل",أربيل,Erbil,Healthcare,healthcare,36.2259021,43.9914285,,,partial,false,osm
دەرمانخانەی نورجان,norjan pharmacy,,,,"شەقامی کانی, قضاء أربيل",أربيل,Erbil,Healthcare,healthcare,36.2262085,43.9920518,,,partial,false,osm
نۆرینگەی پزیشکیی نورجان,norjan clinic,,,,قضاء أربيل,أربيل,Erbil,Healthcare,healthcare,36.2262142,43.9920222,,,partial,false,osm
هيلين ماركيت,Hba pharmacy,,,,قضاء أربيل,أربيل,Erbil,Healthcare,healthcare,36.2298281,43.9922868,,,partial,false,osm
نبض ائمل,,,,,قضاء أربيل,أربيل,Erbil,Healthcare,healthcare,36.2314845,43.987885,,,partial,false,osm
دەرمانخانەی ڕخێد,rxed pharmacy,,,,قضاء أربيل,أربيل,Erbil,Healthcare,healthcare,36.2285164,43.9913601,,,partial,false,osm
دەرمانخانەی نەخۆشخانەی مەریەمانە,Maryamana hospital pharmacy,,,,قضاء أربيل,أربيل,Erbil,Healthcare,healthcare,36.2273383,43.9916036,,,partial,false,osm
santa maria,Santa Maria,,,,قضاء أربيل,أربيل,Erbil,Healthcare,healthcare,36.2266932,43.9910581,,,partial,false,osm
دكتورة رضاب سالم داود,دكتورة رضاب سالم داود,,,,قضاء أربيل,أربيل,Erbil,Healthcare,healthcare,36.2273617,43.9990703,,,partial,false,osm
دكتور مسار اسحق ايشو,دكتور مسار اسحق ايشو,,,salam.isaaq@yahoo.com,"two side shlama, قضاء أربيل",أربيل,Erbil,Healthcare,healthcare,36.2273373,43.999106,,,partial,false,osm
سيدة النجاة للعيادات الطبية التخصصية,سيدة النجاة للعيادات الطبية التخصصية,,,,"Shlama, قضاء أربيل",أربيل,Erbil,Healthcare,healthcare,36.2272457,43.9990831,,,partial,false,osm
دكتور وسام امجد بويا,دكتور وسام امجد بويا,,,,قضاء أربيل,أربيل,Erbil,Healthcare,healthcare,36.2273351,43.999083,,,partial,false,osm
دكتور رياض حازم الزكر,دكتور رياض حازم الزكر,,,,قضاء أربيل,أربيل,Erbil,Healthcare,healthcare,36.2273251,43.999083,,,partial,false,osm
د.نەرمین تەها,Dr.narmin taha,,,,,Erbil,Erbil,Healthcare,healthcare,36.2185249,44.0069423,,,partial,false,osm
نەخۆشخانەی بەلسەم,Balsam Hospital,,,,"220-67, قضاء أربيل",أربيل,Erbil,Healthcare,healthcare,36.2200161,44.0082805,,,partial,false,osm
مستشفى نوروز الأهلي,Nawroz Private Hospital,,,,100 M Road,Erbil,Erbil,Healthcare,healthcare,36.2277706,44.0121971,,,partial,false,osm
مستوصف عنكاوا,Ankawa clinic,,,,"Safeen Street, قضاء أربيل",أربيل,Erbil,Healthcare,healthcare,36.2369448,43.9891379,,,partial,false,osm
Lausanne Medical and Beauty Center,,,,,"Shlama Street, قضاء أربيل",أربيل,Erbil,Healthcare,healthcare,36.233369,43.9973116,,,partial,false,osm
نوفل نعمان,,,,,قضاء أربيل,أربيل,Erbil,Healthcare,healthcare,36.2343515,43.997146,,,partial,false,osm
معرض الساعة,Al-saa Shoping,,,,قضاء أربيل,أربيل,Erbil,Healthcare,healthcare,36.2385093,43.9904021,,,partial,false,osm
بیلادونا,beladona,,,,قضاء أربيل,أربيل,Erbil,Healthcare,healthcare,36.2386858,43.9958259,,,partial,false,osm
صيدلية بوابة أكد,Akad gate pharmacy,,,,قضاء أربيل,أربيل,Erbil,Healthcare,healthcare,36.2326198,44.0019389,,,partial,false,osm
طبابة مارت شموني,,,,,"Bahrka - Ainkawa Road, قضاء أربيل",أربيل,Erbil,Healthcare,healthcare,36.2350036,44.0105612,,,partial,false,osm
shady,,,,,,Erbil,Erbil,Healthcare,healthcare,36.2191454,44.0244916,,,partial,false,osm
سادۆڵ,Sadol,,,,Gulan Road,Erbil,Erbil,Healthcare,healthcare,36.2200076,44.030148,,,partial,false,osm
Raparin Teaching Hospital For Children,Raparin Hospital-Hawler,,,,,Erbil,Erbil,Healthcare,healthcare,36.2188658,44.0355138,,,partial,false,osm
ڕاوێژکاری نەخۆشخانەی ڕاپەڕین,Raparin clinic outpatient,,,,,Erbil,Erbil,Healthcare,healthcare,36.218548,44.0341784,,,partial,false,osm
خدج,ncu,,,,,Erbil,Erbil,Healthcare,healthcare,36.2190408,44.0351525,,,partial,false,osm
مختبر الينا الطبي,Alina Clinical Laboratory,,,,"C3, طريق بحركه القديم, قضاء أربيل",أربيل,Erbil,Healthcare,healthcare,36.2607611,43.9928992,,,partial,false,osm
atconz,,,,,,Erbil,Erbil,Healthcare,healthcare,36.246614,44.0212875,,,partial,false,osm
العيادة الطبية,Primary health Center,,,,,Erbil,Erbil,Healthcare,healthcare,36.2727677,43.9887566,,,partial,false,osm
صيدلية كردجوتيار,Pharmacy,,,,,Erbil,Erbil,Healthcare,healthcare,36.2716705,43.9929982,,,partial,false,osm
معاون طبي,Primary health center,,,,,Erbil,Erbil,Healthcare,healthcare,36.2714152,43.993048,,,partial,false,osm
عیادة د.كاروان,,,,,,أربيل,Erbil,Healthcare,healthcare,36.2808619,44.0169075,,,partial,false,osm
نۆڕینگەی دکتۆر ئەمین,,,,,,Erbil,Erbil,Healthcare,healthcare,36.2801205,44.0207678,,,partial,false,osm
نەخۆشخانەی خواکوڕک,Khwakurk,,,,"جووت سایدی دارەتوو, شارۆچکەی ناوەندیی هەولێر",هەولێر,Erbil,Healthcare,healthcare,36.1267267,44.0430525,,,partial,false,osm
نۆرینگەی هیوا,,,,,شارۆچکەی ناوەندیی هەولێر,هەولێر,Erbil,Healthcare,healthcare,36.1246413,44.0452838,,,partial,false,osm
دەرمانخانەی گوڵڕۆژ,Gulrozh Pharmacy,,,,"جووت سایدی دارەتوو, شارۆچکەی ناوەندیی هەولێر",هەولێر,Erbil,Healthcare,healthcare,36.1262969,44.04486,https://www.facebook.com/rozh.gull13/,,partial,false,osm
دەرمانخانەی ئۆیار,,,,,"جووت سایدی دارەتوو, شارۆچکەی ناوەندیی هەولێر",هەولێر,Erbil,Healthcare,healthcare,36.1265998,44.0416928,,,partial,false,osm
کۆمەڵگای پزیشکی ئاڤژەن,,,,,"جووت سایدی دارەتوو, شارۆچکەی ناوەندیی هەولێر",هەولێر,Erbil,Healthcare,healthcare,36.1261472,44.0463164,,,partial,false,osm
دەرمانخانەی ئاڤژەن,,,,,"جووت سایدی دارەتوو, شارۆچکەی ناوەندیی هەولێر",هەولێر,Erbil,Healthcare,healthcare,36.1261139,44.0462691,,,partial,false,osm
دەرمانخانەی بۆنی گوڵ,,,,,"جووت سایدی دارەتوو, شارۆچکەی ناوەندیی هەولێر",هەولێر,Erbil,Healthcare,healthcare,36.1251019,44.0511931,,,partial,false,osm
دەرمانخانەی نمەی ئاسوودەیی,Nmey asûdeyî pharmacy,,,,شارۆچکەی ناوەندیی هەولێر,هەولێر,Erbil,Healthcare,healthcare,36.1232547,44.0511394,,,partial,false,osm
گوڵ ڕوو,,,,,شارۆچکەی ناوەندیی هەولێر,هەولێر,Erbil,Healthcare,healthcare,36.1255899,44.0502444,,,partial,false,osm
دەرمانخانەی ئاسمانی دارەتوو,asmane daratw,,,,"جووت سایدی دارەتوو, شارۆچکەی ناوەندیی هەولێر",هەولێر,Erbil,Healthcare,healthcare,36.126312,44.0468035,,,partial,false,osm
دەرمانخانەی پەریلە,parilla,,,,"جووت سایدی دارەتوو, شارۆچکەی ناوەندیی هەولێر",هەولێر,Erbil,Healthcare,healthcare,36.1254366,44.0499443,,,partial,false,osm
