ID,Business Name,Arabic Name,English Name,Category,Subcategory,Governorate,City,Neighborhood,Phone 1,Phone 2,WhatsApp,Email 1,Website,Facebook,Instagram,TikTok,Telegram,Opening Hours,Status,Rating,Verification,Confidence
iraq_business_directory_demo.xlsx_1608,,,,,,,,,,,,,,,,,,,active,,unverified,
iraq_business_directory_demo.xlsx_1609,,,,,,,,,,,,,,,,,,,active,,unverified,
iraq_business_directory_demo.xlsx_1610,,,,,,,,,,,,,,,,,,,active,,unverified,
iraq_business_directory_demo.xlsx_1611,,,,,,,,,,,,,,,,,,,active,,unverified,
iraq_business_directory_demo.xlsx_1612,,,,,,,,,,,,,,,,,,,active,,unverified,
iraq_business_directory_demo.xlsx_1613,,,,,,,,,,,,,,,,,,,active,,unverified,
iraq_business_directory_demo.xlsx_1614,,,,,,,,,,,,,,,,,,,active,,unverified,
iraq_business_directory_demo.xlsx_1615,,,,,,,,,,,,,,,,,,,active,,unverified,
iraq_business_directory_demo.xlsx_1616,,,,,,,,,,,,,,,,,,,active,,unverified,
iraq_business_directory_demo.xlsx_1617,,,,,,,,,,,,,,,,,,,active,,unverified,
iraq_business_directory_demo.xlsx_1618,,,,,,,,,,,,,,,,,,,active,,unverified,
iraq_business_directory_demo.xlsx_1619,,,,,,,,,,,,,,,,,,,active,,unverified,
iraq_business_directory_demo.xlsx_1620,,,,,,,,,,,,,,,,,,,active,,unverified,
iraq_business_directory_demo.xlsx_1621,,,,,,,,,,,,,,,,,,,active,,unverified,
iraq_business_directory_demo.xlsx_1622,,,,,,,,,,,,,,,,,,,active,,unverified,
iraq_business_directory_demo.xlsx_1623,,,,,,,,,,,,,,,,,,,active,,unverified,
iraq_business_directory_demo.xlsx_1624,,,,,,,,,,,,,,,,,,,active,,unverified,
iraq_business_directory_demo.xlsx_1625,,,,,,,,,,,,,,,,,,,active,,unverified,
iraq_business_directory_demo.xlsx_1626,,,,,,,,,,,,,,,,,,,active,,unverified,
iraq_business_directory_demo.xlsx_1627,,,,,,,,,,,,,,,,,,,active,,unverified,
iraq_business_directory_demo.xlsx_1628,,,,,,,,,,,,,,,,,,,active,,unverified,
iraq_business_directory_demo.xlsx_1629,,,,,,,,,,,,,,,,,,,active,,unverified,
iraq_business_directory_demo.xlsx_1630,,,,,,,,,,,,,,,,,,,active,,unverified,
iraq_business_directory_demo.xlsx_1631,,,,,,,,,,,,,,,,,,,active,,unverified,
iraq_business_directory_demo.xlsx_1632,,,,,,,,,,,,,,,,,,,active,,unverified,
iraq_business_directory_demo.xlsx_1633,,,,,,,,,,,,,,,,,,,active,,unverified,
iraq_business_directory_demo.xlsx_1634,,,,,,,,,,,,,,,,,,,active,,unverified,
iraq_business_directory_demo.xlsx_1635,,,,,,,,,,,,,,,,,,,active,,unverified,
iraq_business_directory_demo.xlsx_1636,,,,,,,,,,,,,,,,,,,active,,unverified,
iraq_business_directory_demo.xlsx_1637,,,,,,,,,,,,,,,,,,,active,,unverified,
iraq_business_directory_demo.xlsx_1638,,,,,,,,,,,,,,,,,,,active,,unverified,
iraq_business_directory_demo.xlsx_1639,,,,,,,,,,,,,,,,,,,active,,unverified,
iraq_business_directory_demo.xlsx_1640,,,,,,,,,,,,,,,,,,,active,,unverified,
iraq_business_directory_demo.xlsx_1641,,,,,,,,,,,,,,,,,,,active,,unverified,
iraq_business_directory_demo.xlsx_1642,,,,,,,,,,,,,,,,,,,active,,unverified,
iraq_business_directory_demo.xlsx_1643,,,,,,,,,,,,,,,,,,,active,,unverified,
iraq_business_directory_demo.xlsx_1644,,,,,,,,,,,,,,,,,,,active,,unverified,
iraq_business_directory_demo.xlsx_1645,,,,,,,,,,,,,,,,,,,active,,unverified,
iraq_business_directory_demo.xlsx_1646,,,,,,,,,,,,,,,,,,,active,,unverified,
iraq_business_directory_demo.xlsx_1647,,,,,,,,,,,,,,,,,,,active,,unverified,
iraq_business_directory_demo.xlsx_1648,,,,,,,,,,,,,,,,,,,active,,unverified,
iraq_business_directory_demo.xlsx_1649,,,,,,,,,,,,,,,,,,,active,,unverified,
iraq_business_directory_demo.xlsx_1650,,,,,,,,,,,,,,,,,,,active,,unverified,
iraq_business_directory_demo.xlsx_1651,,,,,,,,,,,,,,,,,,,active,,unverified,
iraq_business_directory_demo.xlsx_1652,,,,,,,,,,,,,,,,,,,active,,unverified,
iraq_business_directory_demo.xlsx_1653,,,,,,,,,,,,,,,,,,,active,,unverified,
iraq_business_directory_demo.xlsx_1654,,,,,,,,,,,,,,,,,,,active,,unverified,
iraq_business_directory_demo.xlsx_1655,,,,,,,,,,,,,,,,,,,active,,unverified,
iraq_business_directory_demo.xlsx_1656,,,,,,,,,,,,,,,,,,,active,,unverified,
iraq_business_directory_demo.xlsx_1657,,,,,,,,,,,,,,,,,,,active,,unverified,
iraq_business_directory_demo.xlsx_1658,,,,,,,,,,,,,,,,,,,active,,unverified,
iraq_business_directory_demo.xlsx_1659,,,,,,,,,,,,,,,,,,,active,,unverified,
iraq_business_directory_demo.xlsx_1660,,,,,,,,,,,,,,,,,,,active,,unverified,
iraq_business_directory_demo.xlsx_1661,,,,,,,,,,,,,,,,,,,active,,unverified,
iraq_business_directory_demo.xlsx_1662,,,,,,,,,,,,,,,,,,,active,,unverified,
iraq_business_directory_demo.xlsx_1663,,,,,,,,,,,,,,,,,,,active,,unverified,
iraq_business_directory_demo.xlsx_1664,,,,,,,,,,,,,,,,,,,active,,unverified,
iraq_business_directory_demo.xlsx_1665,,,,,,,,,,,,,,,,,,,active,,unverified,
iraq_business_directory_demo.xlsx_1666,,,,,,,,,,,,,,,,,,,active,,unverified,
iraq_business_directory_demo.xlsx_1667,,,,,,,,,,,,,,,,,,,active,,unverified,
iraq_business_directory_demo.xlsx_1668,,,,,,,,,,,,,,,,,,,active,,unverified,
iraq_business_directory_demo.xlsx_1669,,,,,,,,,,,,,,,,,,,active,,unverified,
iraq_business_directory_demo.xlsx_1670,,,,,,,,,,,,,,,,,,,active,,unverified,
iraq_business_directory_demo.xlsx_1671,,,,,,,,,,,,,,,,,,,active,,unverified,
iraq_business_directory_demo.xlsx_1672,,,,,,,,,,,,,,,,,,,active,,unverified,
iraq_business_directory_demo.xlsx_1673,,,,,,,,,,,,,,,,,,,active,,unverified,
iraq_business_directory_demo.xlsx_1674,,,,,,,,,,,,,,,,,,,active,,unverified,
iraq_business_directory_demo.xlsx_1675,,,,,,,,,,,,,,,,,,,active,,unverified,
iraq_business_directory_demo.xlsx_1676,,,,,,,,,,,,,,,,,,,active,,unverified,
iraq_business_directory_demo.xlsx_1677,,,,,,,,,,,,,,,,,,,active,,unverified,
iraq_business_directory_demo.xlsx_1678,,,,,,,,,,,,,,,,,,,active,,unverified,
iraq_business_directory_demo.xlsx_1679,,,,,,,,,,,,,,,,,,,active,,unverified,
iraq_business_directory_demo.xlsx_1680,,,,,,,,,,,,,,,,,,,active,,unverified,
iraq_business_directory_demo.xlsx_1681,,,,,,,,,,,,,,,,,,,active,,unverified,
iraq_business_directory_demo.xlsx_1682,,,,,,,,,,,,,,,,,,,active,,unverified,
iraq_business_directory_demo.xlsx_1683,,,,,,,,,,,,,,,,,,,active,,unverified,
iraq_business_directory_demo.xlsx_1684,,,,,,,,,,,,,,,,,,,active,,unverified,
iraq_business_directory_demo.xlsx_1685,,,,,,,,,,,,,,,,,,,active,,unverified,
iraq_business_directory_demo.xlsx_1686,,,,,,,,,,,,,,,,,,,active,,unverified,
iraq_business_directory_demo.xlsx_1687,,,,,,,,,,,,,,,,,,,active,,unverified,
iraq_business_directory_demo.xlsx_1688,,,,,,,,,,,,,,,,,,,active,,unverified,
iraq_business_directory_demo.xlsx_1689,,,,,,,,,,,,,,,,,,,active,,unverified,
iraq_business_directory_demo.xlsx_1690,,,,,,,,,,,,,,,,,,,active,,unverified,
iraq_business_directory_demo.xlsx_1691,,,,,,,,,,,,,,,,,,,active,,unverified,
iraq_business_directory_demo.xlsx_1692,,,,,,,,,,,,,,,,,,,active,,unverified,
iraq_business_directory_demo.xlsx_1693,,,,,,,,,,,,,,,,,,,active,,unverified,
iraq_business_directory_demo.xlsx_1694,,,,,,,,,,,,,,,,,,,active,,unverified,
iraq_business_directory_demo.xlsx_1695,,,,,,,,,,,,,,,,,,,active,,unverified,
iraq_business_directory_demo.xlsx_1696,,,,,,,,,,,,,,,,,,,active,,unverified,
iraq_business_directory_demo.xlsx_1697,,,,,,,,,,,,,,,,,,,active,,unverified,
iraq_business_directory_demo.xlsx_1698,,,,,,,,,,,,,,,,,,,active,,unverified,
iraq_business_directory_demo.xlsx_1699,,,,,,,,,,,,,,,,,,,active,,unverified,
iraq_business_directory_demo.xlsx_1700,,,,,,,,,,,,,,,,,,,active,,unverified,
iraq_business_directory_demo.xlsx_1701,,,,,,,,,,,,,,,,,,,active,,unverified,
iraq_business_directory_demo.xlsx_1702,,,,,,,,,,,,,,,,,,,active,,unverified,
iraq_business_directory_demo.xlsx_1703,,,,,,,,,,,,,,,,,,,active,,unverified,
iraq_business_directory_demo.xlsx_1704,,,,,,,,,,,,,,,,,,,active,,unverified,
iraq_business_directory_demo.xlsx_1705,,,,,,,,,,,,,,,,,,,active,,unverified,
iraq_business_directory_demo.xlsx_1706,,,,,,,,,,,,,,,,,,,active,,unverified,
iraq_business_directory_demo.xlsx_1707,,,,,,,,,,,,,,,,,,,active,,unverified,
iraq_business_directory_demo.xlsx_1708,,,,,,,,,,,,,,,,,,,active,,unverified,
iraq_business_directory_demo.xlsx_1709,,,,,,,,,,,,,,,,,,,active,,unverified,
iraq_business_directory_demo.xlsx_1710,,,,,,,,,,,,,,,,,,,active,,unverified,
iraq_business_directory_demo.xlsx_1711,,,,,,,,,,,,,,,,,,,active,,unverified,
iraq_business_directory_demo.xlsx_1712,,,,,,,,,,,,,,,,,,,active,,unverified,
iraq_business_directory_demo.xlsx_1713,,,,,,,,,,,,,,,,,,,active,,unverified,
iraq_business_directory_demo.xlsx_1714,,,,,,,,,,,,,,,,,,,active,,unverified,
iraq_business_directory_demo.xlsx_1715,,,,,,,,,,,,,,,,,,,active,,unverified,
iraq_business_directory_demo.xlsx_1716,,,,,,,,,,,,,,,,,,,active,,unverified,
iraq_business_directory_demo.xlsx_1717,,,,,,,,,,,,,,,,,,,active,,unverified,
iraq_business_directory_demo.xlsx_1718,,,,,,,,,,,,,,,,,,,active,,unverified,
iraq_business_directory_demo.xlsx_1719,,,,,,,,,,,,,,,,,,,active,,unverified,
iraq_business_directory_demo.xlsx_1720,,,,,,,,,,,,,,,,,,,active,,unverified,
iraq_business_directory_demo.xlsx_1721,,,,,,,,,,,,,,,,,,,active,,unverified,
iraq_business_directory_demo.xlsx_1722,,,,,,,,,,,,,,,,,,,active,,unverified,
iraq_business_directory_demo.xlsx_1723,,,,,,,,,,,,,,,,,,,active,,unverified,
iraq_business_directory_demo.xlsx_1724,,,,,,,,,,,,,,,,,,,active,,unverified,
iraq_business_directory_demo.xlsx_1725,,,,,,,,,,,,,,,,,,,active,,unverified,
iraq_business_directory_demo.xlsx_1726,,,,,,,,,,,,,,,,,,,active,,unverified,
iraq_business_directory_demo.xlsx_1727,,,,,,,,,,,,,,,,,,,active,,unverified,
iraq_business_directory_demo.xlsx_1728,,,,,,,,,,,,,,,,,,,active,,unverified,
iraq_business_directory_demo.xlsx_1729,,,,,,,,,,,,,,,,,,,active,,unverified,
iraq_business_directory_demo.xlsx_1730,,,,,,,,,,,,,,,,,,,active,,unverified,
iraq_business_directory_demo.xlsx_1731,,,,,,,,,,,,,,,,,,,active,,unverified,
iraq_business_directory_demo.xlsx_1732,,,,,,,,,,,,,,,,,,,active,,unverified,
iraq_business_directory_demo.xlsx_1733,,,,,,,,,,,,,,,,,,,active,,unverified,
iraq_business_directory_demo.xlsx_1734,,,,,,,,,,,,,,,,,,,active,,unverified,
iraq_business_directory_demo.xlsx_1735,,,,,,,,,,,,,,,,,,,active,,unverified,
iraq_business_directory_demo.xlsx_1736,,,,,,,,,,,,,,,,,,,active,,unverified,
iraq_business_directory_demo.xlsx_1737,,,,,,,,,,,,,,,,,,,active,,unverified,
iraq_business_directory_demo.xlsx_1738,,,,,,,,,,,,,,,,,,,active,,unverified,
iraq_business_directory_demo.xlsx_1739,,,,,,,,,,,,,,,,,,,active,,unverified,
iraq_business_directory_demo.xlsx_1740,,,,,,,,,,,,,,,,,,,active,,unverified,
iraq_business_directory_demo.xlsx_1741,,,,,,,,,,,,,,,,,,,active,,unverified,
iraq_business_directory_demo.xlsx_1742,,,,,,,,,,,,,,,,,,,active,,unverified,
iraq_business_directory_demo.xlsx_1743,,,,,,,,,,,,,,,,,,,active,,unverified,
iraq_business_directory_demo.xlsx_1744,,,,,,,,,,,,,,,,,,,active,,unverified,
iraq_business_directory_demo.xlsx_1745,,,,,,,,,,,,,,,,,,,active,,unverified,
iraq_business_directory_demo.xlsx_1746,,,,,,,,,,,,,,,,,,,active,,unverified,
iraq_business_directory_demo.xlsx_1747,,,,,,,,,,,,,,,,,,,active,,unverified,
iraq_business_directory_demo.xlsx_1748,,,,,,,,,,,,,,,,,,,active,,unverified,
iraq_business_directory_demo.xlsx_1749,,,,,,,,,,,,,,,,,,,active,,unverified,
iraq_business_directory_demo.xlsx_1750,,,,,,,,,,,,,,,,,,,active,,unverified,
iraq_business_directory_demo.xlsx_1751,,,,,,,,,,,,,,,,,,,active,,unverified,
iraq_business_directory_demo.xlsx_1752,,,,,,,,,,,,,,,,,,,active,,unverified,
iraq_business_directory_demo.xlsx_1753,,,,,,,,,,,,,,,,,,,active,,unverified,
iraq_business_directory_demo.xlsx_1754,,,,,,,,,,,,,,,,,,,active,,unverified,
iraq_business_directory_demo.xlsx_1755,,,,,,,,,,,,,,,,,,,active,,unverified,
iraq_business_directory_demo.xlsx_1756,,,,,,,,,,,,,,,,,,,active,,unverified,
iraq_business_directory_demo.xlsx_1757,,,,,,,,,,,,,,,,,,,active,,unverified,
iraq_business_directory_demo.xlsx_1758,,,,,,,,,,,,,,,,,,,active,,unverified,
iraq_business_directory_demo.xlsx_1759,,,,,,,,,,,,,,,,,,,active,,unverified,
iraq_business_directory_demo.xlsx_1760,,,,,,,,,,,,,,,,,,,active,,unverified,
iraq_business_directory_demo.xlsx_1761,,,,,,,,,,,,,,,,,,,active,,unverified,
iraq_business_directory_demo.xlsx_1762,,,,,,,,,,,,,,,,,,,active,,unverified,
iraq_business_directory_demo.xlsx_1763,,,,,,,,,,,,,,,,,,,active,,unverified,
iraq_business_directory_demo.xlsx_1764,,,,,,,,,,,,,,,,,,,active,,unverified,
iraq_business_directory_demo.xlsx_1765,,,,,,,,,,,,,,,,,,,active,,unverified,
iraq_business_directory_demo.xlsx_1766,,,,,,,,,,,,,,,,,,,active,,unverified,
iraq_business_directory_demo.xlsx_1767,,,,,,,,,,,,,,,,,,,active,,unverified,
iraq_business_directory_demo.xlsx_1768,,,,,,,,,,,,,,,,,,,active,,unverified,
iraq_business_directory_demo.xlsx_1769,,,,,,,,,,,,,,,,,,,active,,unverified,
iraq_business_directory_demo.xlsx_1770,,,,,,,,,,,,,,,,,,,active,,unverified,
iraq_business_directory_demo.xlsx_1771,,,,,,,,,,,,,,,,,,,active,,unverified,
iraq_business_directory_demo.xlsx_1772,,,,,,,,,,,,,,,,,,,active,,unverified,
iraq_business_directory_demo.xlsx_1773,,,,,,,,,,,,,,,,,,,active,,unverified,
iraq_business_directory_demo.xlsx_1774,,,,,,,,,,,,,,,,,,,active,,unverified,
iraq_business_directory_demo.xlsx_1775,,,,,,,,,,,,,,,,,,,active,,unverified,
iraq_business_directory_demo.xlsx_1776,,,,,,,,,,,,,,,,,,,active,,unverified,
iraq_business_directory_demo.xlsx_1777,,,,,,,,,,,,,,,,,,,active,,unverified,
iraq_business_directory_demo.xlsx_1778,,,,,,,,,,,,,,,,,,,active,,unverified,
iraq_business_directory_demo.xlsx_1779,,,,,,,,,,,,,,,,,,,active,,unverified,
iraq_business_directory_demo.xlsx_1780,,,,,,,,,,,,,,,,,,,active,,unverified,
iraq_business_directory_demo.xlsx_1781,,,,,,,,,,,,,,,,,,,active,,unverified,
iraq_business_directory_demo.xlsx_1782,,,,,,,,,,,,,,,,,,,active,,unverified,
iraq_business_directory_demo.xlsx_1783,,,,,,,,,,,,,,,,,,,active,,unverified,
iraq_business_directory_demo.xlsx_1784,,,,,,,,,,,,,,,,,,,active,,unverified,
iraq_business_directory_demo.xlsx_1785,,,,,,,,,,,,,,,,,,,active,,unverified,
iraq_business_directory_demo.xlsx_1786,,,,,,,,,,,,,,,,,,,active,,unverified,
iraq_business_directory_demo.xlsx_1787,,,,,,,,,,,,,,,,,,,active,,unverified,
iraq_business_directory_demo.xlsx_1788,,,,,,,,,,,,,,,,,,,active,,unverified,
iraq_business_directory_demo.xlsx_1789,,,,,,,,,,,,,,,,,,,active,,unverified,
iraq_business_directory_demo.xlsx_1790,,,,,,,,,,,,,,,,,,,active,,unverified,
iraq_business_directory_demo.xlsx_1791,,,,,,,,,,,,,,,,,,,active,,unverified,
iraq_business_directory_demo.xlsx_1792,,,,,,,,,,,,,,,,,,,active,,unverified,
iraq_business_directory_demo.xlsx_1793,,,,,,,,,,,,,,,,,,,active,,unverified,
iraq_business_directory_demo.xlsx_1794,,,,,,,,,,,,,,,,,,,active,,unverified,
iraq_business_directory_demo.xlsx_1795,,,,,,,,,,,,,,,,,,,active,,unverified,
iraq_business_directory_demo.xlsx_1796,,,,,,,,,,,,,,,,,,,active,,unverified,
iraq_business_directory_demo.xlsx_1797,,,,,,,,,,,,,,,,,,,active,,unverified,
iraq_business_directory_demo.xlsx_1798,,,,,,,,,,,,,,,,,,,active,,unverified,
iraq_business_directory_demo.xlsx_1799,,,,,,,,,,,,,,,,,,,active,,unverified,
iraq_business_directory_demo.xlsx_1800,,,,,,,,,,,,,,,,,,,active,,unverified,
iraq_directory_validated.xlsx_0,,,,,,,,,,,,,,,,,,,active,,unverified,
iraq_directory_validated.xlsx_1,,,,,,,,,,,,,,,,,,,active,,unverified,
iraq_directory_validated.xlsx_2,,,,,,,,,,,,,,,,,,,active,,unverified,
iraq_directory_validated.xlsx_3,,,,,,,,,,,,,,,,,,,active,,unverified,
iraq_directory_validated.xlsx_4,,,,,,,,,,,,,,,,,,,active,,unverified,
iraq_directory_validated.xlsx_5,,,,,,,,,,,,,,,,,,,active,,unverified,
iraq_directory_validated.xlsx_6,,,,,,,,,,,,,,,,,,,active,,unverified,
iraq_directory_validated.xlsx_7,,,,,,,,,,,,,,,,,,,active,,unverified,
iraq_directory_validated.xlsx_8,,,,,,,,,,,,,,,,,,,active,,unverified,
iraq_directory_validated.xlsx_9,,,,,,,,,,,,,,,,,,,active,,unverified,
iraq_directory_validated.xlsx_10,,,,,,,,,,,,,,,,,,,active,,unverified,
iraq_directory_validated.xlsx_11,,,,,,,,,,,,,,,,,,,active,,unverified,
iraq_directory_validated.xlsx_12,,,,,,,,,,,,,,,,,,,active,,unverified,
iraq_directory_validated.xlsx_13,,,,,,,,,,,,,,,,,,,active,,unverified,
iraq_directory_validated.xlsx_14,,,,,,,,,,,,,,,,,,,active,,unverified,
iraq_directory_validated.xlsx_15,,,,,,,,,,,,,,,,,,,active,,unverified,
iraq_directory_validated.xlsx_16,,,,,,,,,,,,,,,,,,,active,,unverified,
iraq_directory_validated.xlsx_17,,,,,,,,,,,,,,,,,,,active,,unverified,
iraq_directory_validated.xlsx_18,,,,,,,,,,,,,,,,,,,active,,unverified,
iraq_directory_validated.xlsx_19,,,,,,,,,,,,,,,,,,,active,,unverified,
iraq_directory_validated.xlsx_20,,,,,,,,,,,,,,,,,,,active,,unverified,
iraq_directory_validated.xlsx_21,,,,,,,,,,,,,,,,,,,active,,unverified,
iraq_directory_validated.xlsx_22,,,,,,,,,,,,,,,,,,,active,,unverified,
iraq_directory_validated.xlsx_23,,,,,,,,,,,,,,,,,,,active,,unverified,
iraq_directory_validated.xlsx_24,,,,,,,,,,,,,,,,,,,active,,unverified,
iraq_directory_validated.xlsx_25,,,,,,,,,,,,,,,,,,,active,,unverified,
iraq_directory_validated.xlsx_26,,,,,,,,,,,,,,,,,,,active,,unverified,
iraq_directory_validated.xlsx_27,,,,,,,,,,,,,,,,,,,active,,unverified,
iraq_directory_validated.xlsx_28,,,,,,,,,,,,,,,,,,,active,,unverified,
iraq_directory_validated.xlsx_29,,,,,,,,,,,,,,,,,,,active,,unverified,
iraq_directory_validated.xlsx_30,,,,,,,,,,,,,,,,,,,active,,unverified,
iraq_directory_validated.xlsx_31,,,,,,,,,,,,,,,,,,,active,,unverified,
iraq_directory_validated.xlsx_32,,,,,,,,,,,,,,,,,,,active,,unverified,
iraq_directory_validated.xlsx_33,,,,,,,,,,,,,,,,,,,active,,unverified,
iraq_directory_validated.xlsx_34,,,,,,,,,,,,,,,,,,,active,,unverified,
iraq_directory_validated.xlsx_35,,,,,,,,,,,,,,,,,,,active,,unverified,
iraq_directory_validated.xlsx_36,,,,,,,,,,,,,,,,,,,active,,unverified,
iraq_directory_validated.xlsx_37,,,,,,,,,,,,,,,,,,,active,,unverified,
iraq_directory_validated.xlsx_38,,,,,,,,,,,,,,,,,,,active,,unverified,
iraq_directory_validated.xlsx_39,,,,,,,,,,,,,,,,,,,active,,unverified,
iraq_directory_validated.xlsx_40,,,,,,,,,,,,,,,,,,,active,,unverified,
iraq_directory_validated.xlsx_41,,,,,,,,,,,,,,,,,,,active,,unverified,
iraq_directory_validated.xlsx_42,,,,,,,,,,,,,,,,,,,active,,unverified,
iraq_directory_validated.xlsx_43,,,,,,,,,,,,,,,,,,,active,,unverified,
iraq_directory_validated.xlsx_44,,,,,,,,,,,,,,,,,,,active,,unverified,
iraq_directory_validated.xlsx_45,,,,,,,,,,,,,,,,,,,active,,unverified,
iraq_directory_validated.xlsx_46,,,,,,,,,,,,,,,,,,,active,,unverified,
iraq_directory_validated.xlsx_47,,,,,,,,,,,,,,,,,,,active,,unverified,
iraq_directory_validated.xlsx_48,,,,,,,,,,,,,,,,,,,active,,unverified,
iraq_directory_validated.xlsx_49,,,,,,,,,,,,,,,,,,,active,,unverified,
iraq_directory_validated.xlsx_50,,,,,,,,,,,,,,,,,,,active,,unverified,
iraq_directory_validated.xlsx_51,,,,,,,,,,,,,,,,,,,active,,unverified,
iraq_directory_validated.xlsx_52,,,,,,,,,,,,,,,,,,,active,,unverified,
iraq_directory_validated.xlsx_53,,,,,,,,,,,,,,,,,,,active,,unverified,
iraq_directory_validated.xlsx_54,,,,,,,,,,,,,,,,,,,active,,unverified,
iraq_directory_validated.xlsx_55,,,,,,,,,,,,,,,,,,,active,,unverified,
iraq_directory_validated.xlsx_56,,,,,,,,,,,,,,,,,,,active,,unverified,
iraq_directory_validated.xlsx_57,,,,,,,,,,,,,,,,,,,active,,unverified,
iraq_directory_validated.xlsx_58,,,,,,,,,,,,,,,,,,,active,,unverified,
iraq_directory_validated.xlsx_59,,,,,,,,,,,,,,,,,,,active,,unverified,
iraq_directory_validated.xlsx_60,,,,,,,,,,,,,,,,,,,active,,unverified,
iraq_directory_validated.xlsx_61,,,,,,,,,,,,,,,,,,,active,,unverified,
iraq_directory_validated.xlsx_62,,,,,,,,,,,,,,,,,,,active,,unverified,
iraq_directory_validated.xlsx_63,,,,,,,,,,,,,,,,,,,active,,unverified,
iraq_directory_validated.xlsx_64,,,,,,,,,,,,,,,,,,,active,,unverified,
iraq_directory_validated.xlsx_65,,,,,,,,,,,,,,,,,,,active,,unverified,
iraq_directory_validated.xlsx_66,,,,,,,,,,,,,,,,,,,active,,unverified,
iraq_directory_validated.xlsx_67,,,,,,,,,,,,,,,,,,,active,,unverified,
iraq_directory_validated.xlsx_68,,,,,,,,,,,,,,,,,,,active,,unverified,
iraq_directory_validated.xlsx_69,,,,,,,,,,,,,,,,,,,active,,unverified,
iraq_directory_validated.xlsx_70,,,,,,,,,,,,,,,,,,,active,,unverified,
iraq_directory_validated.xlsx_71,,,,,,,,,,,,,,,,,,,active,,unverified,
iraq_directory_validated.xlsx_72,,,,,,,,,,,,,,,,,,,active,,unverified,
iraq_directory_validated.xlsx_73,,,,,,,,,,,,,,,,,,,active,,unverified,
iraq_directory_validated.xlsx_74,,,,,,,,,,,,,,,,,,,active,,unverified,
iraq_directory_validated.xlsx_75,,,,,,,,,,,,,,,,,,,active,,unverified,
iraq_directory_validated.xlsx_76,,,,,,,,,,,,,,,,,,,active,,unverified,
iraq_directory_validated.xlsx_77,,,,,,,,,,,,,,,,,,,active,,unverified,
iraq_directory_validated.xlsx_78,,,,,,,,,,,,,,,,,,,active,,unverified,
iraq_directory_validated.xlsx_79,,,,,,,,,,,,,,,,,,,active,,unverified,
iraq_directory_validated.xlsx_80,,,,,,,,,,,,,,,,,,,active,,unverified,
iraq_directory_validated.xlsx_81,,,,,,,,,,,,,,,,,,,active,,unverified,
iraq_directory_validated.xlsx_82,,,,,,,,,,,,,,,,,,,active,,unverified,
iraq_directory_validated.xlsx_83,,,,,,,,,,,,,,,,,,,active,,unverified,
iraq_directory_validated.xlsx_84,,,,,,,,,,,,,,,,,,,active,,unverified,
iraq_directory_validated.xlsx_85,,,,,,,,,,,,,,,,,,,active,,unverified,
iraq_directory_validated.xlsx_86,,,,,,,,,,,,,,,,,,,active,,unverified,
iraq_directory_validated.xlsx_87,,,,,,,,,,,,,,,,,,,active,,unverified,
iraq_directory_validated.xlsx_88,,,,,,,,,,,,,,,,,,,active,,unverified,
iraq_directory_validated.xlsx_89,,,,,,,,,,,,,,,,,,,active,,unverified,
iraq_directory_validated.xlsx_90,,,,,,,,,,,,,,,,,,,active,,unverified,
iraq_directory_validated.xlsx_91,,,,,,,,,,,,,,,,,,,active,,unverified,
iraq_directory_validated.xlsx_92,,,,,,,,,,,,,,,,,,,active,,unverified,
iraq_directory_validated.xlsx_93,,,,,,,,,,,,,,,,,,,active,,unverified,
iraq_directory_validated.xlsx_94,,,,,,,,,,,,,,,,,,,active,,unverified,
iraq_directory_validated.xlsx_95,,,,,,,,,,,,,,,,,,,active,,unverified,
iraq_directory_validated.xlsx_96,,,,,,,,,,,,,,,,,,,active,,unverified,
iraq_directory_validated.xlsx_97,,,,,,,,,,,,,,,,,,,active,,unverified,
iraq_directory_validated.xlsx_98,,,,,,,,,,,,,,,,,,,active,,unverified,
iraq_directory_validated.xlsx_99,,,,,,,,,,,,,,,,,,,active,,unverified,
iraq_directory_validated.xlsx_100,,,,,,,,,,,,,,,,,,,active,,unverified,
iraq_directory_validated.xlsx_101,,,,,,,,,,,,,,,,,,,active,,unverified,
iraq_directory_validated.xlsx_102,,,,,,,,,,,,,,,,,,,active,,unverified,
iraq_directory_validated.xlsx_103,,,,,,,,,,,,,,,,,,,active,,unverified,
iraq_directory_validated.xlsx_104,,,,,,,,,,,,,,,,,,,active,,unverified,
iraq_directory_validated.xlsx_105,,,,,,,,,,,,,,,,,,,active,,unverified,
iraq_directory_validated.xlsx_106,,,,,,,,,,,,,,,,,,,active,,unverified,
iraq_directory_validated.xlsx_107,,,,,,,,,,,,,,,,,,,active,,unverified,
iraq_directory_validated.xlsx_108,,,,,,,,,,,,,,,,,,,active,,unverified,
iraq_directory_validated.xlsx_109,,,,,,,,,,,,,,,,,,,active,,unverified,
iraq_directory_validated.xlsx_110,,,,,,,,,,,,,,,,,,,active,,unverified,
iraq_directory_validated.xlsx_111,,,,,,,,,,,,,,,,,,,active,,unverified,
iraq_directory_validated.xlsx_112,,,,,,,,,,,,,,,,,,,active,,unverified,
iraq_directory_validated.xlsx_113,,,,,,,,,,,,,,,,,,,active,,unverified,
iraq_directory_validated.xlsx_114,,,,,,,,,,,,,,,,,,,active,,unverified,
iraq_directory_validated.xlsx_115,,,,,,,,,,,,,,,,,,,active,,unverified,
