ID,Business Name,Arabic Name,English Name,Category,Subcategory,Governorate,City,Neighborhood,Phone 1,Phone 2,WhatsApp,Email 1,Website,Facebook,Instagram,TikTok,Telegram,Opening Hours,Status,Rating,Verification,Confidence
valid_phones_20260405_143913.csv_221,مكتب مهندس مقداد,,,Shop/Retail,shop,Erbil,أربيل,"شەقامی سوڵتان موزەفەر, قضاء أربيل",07507212012,,,salihmiqdad@miqdadcomputers.com,http://Www.miqdadcomputers.com,,,,,,active,,false,
valid_phones_20260405_143913.csv_222,اسيا فاشيون,,,Shop/Retail,shop,Erbil,أربيل,"327, شیخ جولي, قضاء أربيل",07504481744,,,,,,,,,,active,,false,
valid_phones_20260405_143913.csv_223,للعدد اليدوية ومواد الخراطة(Shukrallah Tools,,,Shop/Retail,shop,Erbil,أربيل,"شەقامی قەڵات, قضاء أربيل",07504818228,,,azadbrk@yahoo.com,,,,,,,active,,false,
valid_phones_20260405_143913.csv_224,مارکێتی مام سالار,,,Shop/Retail,shop,Erbil,Erbil,,07504365264,,,,,,,,,,active,,false,
valid_phones_20260405_143913.csv_225,اكسبريس للموبالات,,,Shop/Retail,shop,Erbil,أربيل,"4, شارع تعجیل, قضاء أربيل",07705299991,,,experss4mobile@gmail.com,,,,,,,active,,false,
valid_phones_20260405_143913.csv_226,Aren phone,,,Shop/Retail,shop,Erbil,أربيل,"شەقامی تەعجیل, قضاء أربيل",07504901554,,,,,,,,,,active,,false,
valid_phones_20260405_143913.csv_227,Shukrallah Toolsلبيع مواد الخراطة وعدد اليدوية,,,Shop/Retail,shop,Erbil,أربيل,"Qalat Street, قضاء أربيل",07504818228,,,,http://azadbrk@yahoo.com,,,,,,active,,false,
valid_phones_20260405_143913.csv_228,محل مام سعدي,,,Shop/Retail,shop,Erbil,Erbil,شەقامی قەڵات,07504038127,,,,,,,,,,active,,false,
valid_phones_20260405_143913.csv_229,معرض ارام,,,Shop/Retail,shop,Erbil,Erbil,,07504614108,,,,,,,,,,active,,false,
valid_phones_20260405_143913.csv_230,مۆبایلی فەیسبووک,,,Shop/Retail,shop,Erbil,أربيل,"شەقامی ئیسکان, قضاء أربيل",07504747464,,,abdbotan@gamil.com,,,,,,,active,,false,
valid_phones_20260405_143913.csv_231,امباير فون ٢,,,Shop/Retail,shop,Erbil,أربيل,"شەقامی ئیسکان, قضاء أربيل",07505022700,,,,https://m.facebook.com/Empire.Phone.Co/,,,,,,active,,false,
valid_phones_20260405_143913.csv_232,Luxury Abayat,,,Shop/Retail,shop,Erbil,أربيل,"شەقامی کوردستان, قضاء أربيل",07514419190,,,,,,https://www.instagram.com/luxury.abayat/,,,,active,,false,
valid_phones_20260405_143913.csv_233,سوبر ماركت سامان,,,Shop/Retail,shop,Erbil,Erbil,,07511320633,,,,,,,,,,active,,false,
valid_phones_20260405_143913.csv_234,معرض هواوي - العالمية للتكنولوجيا,,,Shop/Retail,shop,Erbil,Erbil,شەقامی ڕووناکی,07716073866,,,,https://consumer.huawei.com/,,,,,,active,,false,
valid_phones_20260405_143913.csv_235,كومپانیای شیروان - جورینجو,,,Shop/Retail,shop,Erbil,Erbil,100 M Road,07504456317,,,sherwnco@yahoo.com,http://nespresso.krd,,,,,,active,,false,
valid_phones_20260405_143913.csv_236,Oleanda Lingerie,,,Shop/Retail,shop,Erbil,أربيل,قضاء أربيل,07504521195,,,nabilxayat1978@gmail.com,,,,,,,active,,false,
valid_phones_20260405_143913.csv_237,مواد السلامة,,,Shop/Retail,shop,Erbil,Erbil,"4668, شەقامی شێخەڵڵا",07504623070,,,,,,,,,,active,,false,
valid_phones_20260405_143913.csv_238,پێشانگای وەستا قاسم بۆ کەلوپەلی کارەبایات,,,Shop/Retail,shop,Erbil,Erbil,,07504533653,,,,,,,,,,active,,false,
valid_phones_20260405_143913.csv_239,فرۆشتگای بەختیار,,,Shop/Retail,shop,Erbil,أربيل,قضاء أربيل,07504126131,,,,,,,,,,active,,false,
valid_phones_20260405_143913.csv_240,مارکێتی لەیلان,,,Shop/Retail,shop,Erbil,أربيل,قضاء أربيل,07504638964,,,,,,,,,,active,,false,
valid_phones_20260405_143913.csv_241,بزنس کلاس ٢,,,Shop/Retail,shop,Erbil,أربيل,"شەقامی کوردستان, قضاء أربيل",07504907443,,,,,,,,,,active,,false,
valid_phones_20260405_143913.csv_242,كشتيوان,,,Shop/Retail,shop,Erbil,أربيل,"شەقامی 60 مەتری, قضاء أربيل",07504456851,,,,,,,,,,active,,false,
valid_phones_20260405_143913.csv_243,الثقة,,,Shop/Retail,shop,Erbil,Erbil,هەولێر ـ گەڕەکی سێتاقان شەقامی فافۆن فرۆشان,07508318086,,,,,,,,,,active,,false,
valid_phones_20260405_143913.csv_244,مركز سلطان أربيل,,,Shop/Retail,shop,Erbil,أربيل,قضاء أربيل,07503495821,,,,,,,,,,active,,false,
valid_phones_20260405_143913.csv_245,كلای ماكس,,,Shop/Retail,shop,Erbil,أربيل,"طريق أربيل-كوي سنجق, قضاء أربيل",07504651395,,,,http://climax.erbil@gmail.com,,,,,,active,,false,
valid_phones_20260405_143913.csv_246,رێز مۆبایل,,,Shop/Retail,shop,Erbil,أربيل,"333, شەقامی کۆیە, قضاء أربيل",07504488404,,,nabaz4488404@gmail.com,http://Rezmobile@gmail.com,,,,,,active,,false,
valid_phones_20260405_143913.csv_247,المهندس محمد,,,Shop/Retail,shop,Erbil,أربيل,"20 bakhtiyari, قضاء أربيل",07504431046,,,,,,,,,,active,,false,
valid_phones_20260405_143913.csv_248,نووسینگەی خانوبەرەی باغی شەقڵاوە,,,Shop/Retail,shop,Erbil,أربيل,"41, قضاء أربيل",07502389202,,,,https://baghyshaqlawa.net/,,,,,,active,,false,
valid_phones_20260405_143913.csv_249,ئم ئم بازار,,,Shop/Retail,shop,Erbil,أربيل,"dream city, قضاء أربيل",07502241122,,,,http://www.mainmindco.com,,,,,,active,,false,
valid_phones_20260405_143913.csv_250,سوپەرمارکێتی ڤالێی موون,,,Shop/Retail,shop,Erbil,أربيل,"جاده‌ی هاشم عبدالله‌ 216-47, قضاء أربيل",07509255588,,,,https://m.facebook.com/valleymoon.market/,,,,,,active,,false,
valid_phones_20260405_143913.csv_251,SANVITO,,,Shop/Retail,shop,Erbil,أربيل,"45, شەقامی سامی شۆڕش",07503092500,,,,,,,,,,active,,false,
valid_phones_20260405_143913.csv_252,Chawe pasawan,,,Shop/Retail,shop,Erbil,أربيل,"07505156040, Sultan Muthafar, قضاء أربيل",07504511281,,,photon2ray@gmail.com,http://chawepasawan.wix.com/cctv,,,,,,active,,false,
valid_phones_20260405_143913.csv_253,پێشانگای قەرەچوغ,,,Shop/Retail,shop,Erbil,أربيل,"شەقامی کوردستان, قضاء أربيل",07503832230,,,,,,,,,,active,,false,
valid_phones_20260405_143913.csv_254,TWENTYONE 21,,,Shop/Retail,shop,Erbil,أربيل,"214-184, قضاء أربيل",07509682121,,,twentyonelegit@gmail.com,https://instagram.com/twentyonelegit,,twentyonelegit,,,,active,,false,
valid_phones_20260405_143913.csv_255,zingal riche,,,Shop/Retail,shop,Erbil,أربيل,"Dkrot muhammad sherko st., قضاء أربيل",07502254001,,,,,,,,,,active,,false,
valid_phones_20260405_143913.csv_256,DA Class,,,Shop/Retail,shop,Erbil,Erbil,"26, شەقامی شۆڕش",07503521872,,,da.class2002@gmail.com,https://instagram.com/da.class,,,,,,active,,false,
valid_phones_20260405_143913.csv_257,One Center,,,Shop/Retail,shop,Erbil,Erbil,20M Street,07508838686,,,one-center@outlook.com,,,,,,,active,,false,
valid_phones_20260405_143913.csv_258,شوێنی رزگار,,,Shop/Retail,shop,Erbil,أربيل,"219-47, قضاء أربيل",07503333435,,,brwrya@gmail.com,,,,,,,active,,false,
valid_phones_20260405_143913.csv_259,ميلانو فاشن,,,Shop/Retail,shop,Erbil,أربيل,"شۆرش، رۆیال مۆڵ نھۆمی دووەم, قضاء أربيل",07804455666,,,info@milanofashion.krs,http://www.milanofashion.krd,,,,,,active,,false,
valid_phones_20260405_143913.csv_260,فۆرشگای زەمین,,,Shop/Retail,shop,Erbil,أربيل,"22, شەقامی کۆیە, قضاء أربيل",07507352122,,,zamen.wshyar1@gmail.com,https://zamin.com/,,,,,,active,,false,
valid_phones_20260405_143913.csv_261,JUDIMODA,,,Shop/Retail,shop,Erbil,ERBIL,"SHORSH, HADID W KHASHAB STREET",07515559911,,,,,,,,,,active,,false,
valid_phones_20260405_143913.csv_262,زمين فون,,,Shop/Retail,shop,Erbil,Erbil,1,07504970077,,,,,,,,,,active,,false,
valid_phones_20260405_143913.csv_263,Bazargay Shorsh,,,Shop/Retail,shop,Erbil,أربيل,"1/5, Shaqlawa Road, قضاء أربيل",07504454988,,,,http://www.shorshmarket.com,,,,,,active,,false,
valid_phones_20260405_143913.csv_264,S BRAND,,,Shop/Retail,shop,Erbil,أربيل,"C 13, Ainkawa, قضاء أربيل",07704016404,,,,https://www.facebook.com/sbrand0/,,,,,,active,,false,
valid_phones_20260405_143913.csv_265,Berlin Market Ankawa,,,Shop/Retail,shop,Erbil,Erbil,شەقامی ١٢٠ مەتری,07500253545,,,,,,,,,,active,,false,
valid_phones_20260405_143913.csv_266,شوێنی هاشم,,,Shop/Retail,shop,Erbil,Erbil,,07504550492,,,,,,,,,,active,,false,
valid_phones_20260405_143913.csv_267,کۆمپیوتەرو مۆبایلی ئیدریس,,,Shop/Retail,shop,Erbil,Erbil,"128, Gulan",07504528384,,,edrees4mobile@gmail.com,https://www.facebook.com/edrees4computer,,,,,,active,,false,
valid_phones_20260405_143913.csv_268,هاورى بو موبايل و كومپيوتةر,,,Shop/Retail,shop,Erbil,Erbil,شەقامی کویستان پشت نەخۆشخانەی لەدایکبوون,07504223890,,,4myshoup@gmail.com,,,,,,,active,,false,
valid_phones_20260405_143913.csv_269,ژیا مارکێت,,,Shop/Retail,shop,Erbil,هەولێر,شارۆچکەی ناوەندیی هەولێر,07504510672,,,,,,,,,,active,,false,
valid_phones_20260405_143913.csv_270,فرۆشگای ئەلەند,,,Shop/Retail,shop,Erbil,هەولێر,"جووت سایدی دارەتوو, شارۆچکەی ناوەندیی هەولێر",07504467182,,,,,,,,,,active,,false,
valid_phones_20260405_143913.csv_271,فرۆشگایی ئەردەلان بۆ مۆبایل,,,Shop/Retail,shop,Erbil,هەولێر,"جووت سایدی دارەتوو, شارۆچکەی ناوەندیی هەولێر",07504510674,,,ardelanyunis1@gmail.com,,,,,,,active,,false,
valid_phones_20260405_143913.csv_272,مۆبایلی دانەر,,,Shop/Retail,shop,Erbil,هەولێر,"جووت سایدی دارەتوو, شارۆچکەی ناوەندیی هەولێر",07504468663,,,,,,,,,,active,,false,
valid_phones_20260405_143913.csv_273,سوپەرمارکێتی سنەوبەر,,,Shop/Retail,shop,Erbil,هەولێر,"جووت سایدی دارەتوو, شارۆچکەی ناوەندیی هەولێر",07504155840,,,,,,,,,,active,,false,
valid_phones_20260405_143913.csv_274,ئاژیر مۆبایل,,,Shop/Retail,shop,Erbil,هەولێر,"جووت سایدی دارەتوو, شارۆچکەی ناوەندیی هەولێر",07508690219,,,sakar.shwani@gmail.com,,,,,,,active,,false,
valid_phones_20260405_143913.csv_275,تیم مارت,,,Shop/Retail,shop,Erbil,هەولێر,شارۆچکەی ناوەندیی هەولێر,07517419154,,,info@team-mart.com,https://team-mart.com/,,,,,,active,,false,
valid_phones_20260405_143913.csv_276,ماركيت بروا قرجوغي,,,Shop/Retail,shop,Erbil,هەولێر,"868, گەرەکی نشتیمان",07504924969,,,kamaranb308@gmail.com,,,,,,,active,,false,
valid_phones_20260405_143913.csv_277,تیم مارت-شارەوانی ٢,,,Shop/Retail,shop,Erbil,أربيل,"شەقامی کاردۆ گەڵاڵی, قضاء أربيل",07517411837,,,info@team-mart.com,https://www.team-mart.com/,,,,,,active,,false,
valid_phones_20260405_143913.csv_278,سوپەرمارکێتی چوارچرا,,,Shop/Retail,shop,Erbil,Erbil,,07510501970,,,,,,,,,,active,,false,
valid_phones_20260405_143913.csv_279,بەیبی سکای,,,Shop/Retail,shop,Erbil,أربيل,"شەقامی ئایشە گوڵ, قضاء أربيل",07506881516,,,,https://instagram.com/baby.sky.erbil,,,,,,active,,false,
valid_phones_20260405_143913.csv_280,سروران,,,Shop/Retail,shop,Erbil,Erbil,hewallaa str,07504751807,,,muhammadmuhsen@gmail.com,,,,,,,active,,false,
valid_phones_20260405_143913.csv_281,مارکیتی هەریاد,,,Shop/Retail,shop,Erbil,Erbil,07503639096,07503639096,,,,,,,,,,active,,false,
valid_phones_20260405_143913.csv_282,قوماشی ئەوروپی فریاد,,,Shop/Retail,shop,Erbil,أربيل,"شەقامی کۆرنیش, قضاء أربيل",07503525959,,,,,,,,,,active,,false,
valid_phones_20260405_143913.csv_283,هەژار مارکێت,,,Shop/Retail,shop,Erbil,هەولێر,رێگای بنەسراوە-دارەتوو,07504163521,,,,,,,,,,active,,false,
valid_phones_20260405_143913.csv_284,soran class-2,,,Shop/Retail,shop,Erbil,erbil,"koya st, شەقامی کۆیە",07506923030,,,,,,,,,,active,,false,
valid_phones_20260405_143913.csv_285,berk uniform,,,Shop/Retail,shop,Erbil,Erbil,1,07501506175,,,berkuniform@gmail.com,,,,,,,active,,false,
valid_phones_20260405_143913.csv_286,Ismael.Tools(كوگاى اسماعيل.للبيع العدد يدوية والكهرباءية,,,Shop/Retail,shop,Erbil,أربيل,"100مترى پشت فاملى مول(خلف فاملي مول, قضاء أربيل",07504771469,,,,http://ismael.tools@yahoo.com,,,,,,active,,false,
valid_phones_20260405_143913.csv_287,ك ماركت,,,Shop/Retail,shop,Erbil,Erbil,120M Frontage Rd.,07517001870,,,,https://www.facebook.com/KaknjMarket/,,,,,,active,,false,
valid_phones_20260405_143913.csv_288,مارکێتی ماس,,,Shop/Retail,shop,Erbil,أربيل,"شەقامی پیرمام, قضاء أربيل",07500550720,,,,,,,,,,active,,false,
valid_phones_20260405_143913.csv_289,کۆگای سێبەردان,,,Shop/Retail,shop,Erbil,Erbil,"1, sebardan",07504299872,,,abdullaburhan356@gmail.com,http://www.kogaisebardan.com,,,,,,active,,false,
valid_phones_20260405_143913.csv_290,View Market,,,Shop/Retail,shop,Erbil,erbil,Aram Village,07510177277,,,,,,,,,,active,,false,
valid_phones_20260405_143913.csv_291,SHUSHAWATY SORAN,,,Shop/Retail,shop,Erbil,Erbil,,07501898182,,,,,,,,,,active,,false,
valid_phones_20260405_143913.csv_292,Ronya Net,,,Shop/Retail,shop,Erbil,Erbil,Shaqlawa Road,07507463022,,,,https://www.facebook.com/ronya.net2,,,,,,active,,false,
valid_phones_20260405_143913.csv_293,هایپەرمارکێتی ئاماس,,,Shop/Retail,shop,Erbil,هەولێر,"3, شەقامی پیرمام, شارۆچکەی ناوەندیی هەولێر",07502007997,,,,http://amas-market.cf/#/,,,,,,active,,false,
valid_phones_20260405_143913.csv_294,wasta hakem,,,Shop/Retail,shop,Erbil,أربيل,"Makhmur Road, قضاء أربيل",07507279890,,,omerhakem2@gmail.com,https://www.facebook.com/%D9%88%DB%95%D8%B3%D8%AA%D8%A7-%D8%AD%DA%A9%DB%8C%D9%85-105355754576651/,,,,,,active,,false,
valid_phones_20260405_143913.csv_295,فندق التاج,,,Hotel,hotel,Baghdad,Baghdad,,07717777664,,,,http://www.thetajhotel.com,,,,,,active,,false,
valid_phones_20260405_143913.csv_296,فندق المهاجر,,,Hotel,hotel,Baghdad,Baghdad,62 St.,07709744440,,,almuhajir.hotel@gmaill.com,,,,,,,active,,false,
valid_phones_20260405_143913.csv_297,المدائن الخالصة,,,Hotel,hotel,Baghdad,Baghdad,شارع الأميرات,07719722087,,,,,,,,,,active,,false,
valid_phones_20260405_143913.csv_298,Yasmin hotel,,,Hotel,hotel,Baghdad,Baghdad,"20, شارع المتحف",07733911015,,,h51038464@gmail.com,,,,,,,active,,false,
valid_phones_20260405_143913.csv_299,اليآسمين,,,Hotel,hotel,Baghdad,Baghdad,"2, شارع المتحف",07733911015,,,h51038464@gmail.com,http://h51038464@gmail.com,,,,,,active,,false,
valid_phones_20260405_143913.csv_300,فندق اليآسمين Yasmin hotel,,,Hotel,hotel,Baghdad,Baghdad,"20, شارع المتحف",07733911015,,,h51038464@gmail.com,,,,,,,active,,false,
valid_phones_20260405_143913.csv_301,فندق الدار البيضاء,,,Hotel,hotel,Baghdad,Baghdad,,07711324043,,,,,,,,,,active,,false,
valid_phones_20260405_143913.csv_302,شقق زهرة الخليج السياحي,,,Hotel,hotel,Baghdad,Baghdad,بغداد السعدون,07809142391,,,,,,,,,,active,,false,
valid_phones_20260405_143913.csv_303,فندق الراية,,,Hotel,hotel,Baghdad,Baghdad,"07711540433, بغداد السعدون",07711540433,,,,,,,,,,active,,false,
valid_phones_20260405_143913.csv_304,فندق قصر نينوى,,,Hotel,hotel,Baghdad,Baghdad,شارع السعدون,07733331572,,,,,,,,,,active,,false,
valid_phones_20260405_143913.csv_305,فندق رويال كاردين,,,Hotel,hotel,Baghdad,Baghdad,"07722622651, شارع السعدون",07722622651,,,,,,,,,,active,,false,
valid_phones_20260405_143913.csv_306,فندق سيڤان,,,Hotel,hotel,Baghdad,Baghdad,,07702532669,,,,,,,,,,active,,false,
valid_phones_20260405_143913.csv_307,فندق شناشيل,,,Hotel,hotel,Baghdad,Baghdad,"4, Al-Nidhal St.",07813666666,,,,,,,,,,active,,false,
valid_phones_20260405_143913.csv_308,فندق عسل,,,Hotel,hotel,Baghdad,بغداد,قرب محطة وقود السعدون,07721461888,,,,,,,,,,active,,false,
valid_phones_20260405_143913.csv_309,فندق اليسر,,,Hotel,hotel,Baghdad,Baghdad,,07716128390,,,,,,,,,,active,,false,
valid_phones_20260405_143913.csv_310,بيت حيدر الدراجي ابوعلي قطاع صفر,,,Hotel,hotel,Baghdad,Baghdad,"0, 521-3",07712017531,,,,,,,,,,active,,false,
valid_phones_20260405_143913.csv_311,فندق جنة الحسين,,,Hotel,hotel,Baghdad,Baghdad,شارع باب المراد,07708881759,,,,,,,,,,active,,false,
valid_phones_20260405_143913.csv_312,فندق الحطيم,,,Hotel,hotel,Baghdad,Baghdad,شارع باب المراد,07806636357,,,,,,,,,,active,,false,
valid_phones_20260405_143913.csv_313,فندق السبط,,,Hotel,hotel,Baghdad,Baghdad,شارع باب المراد,07800553515,,,,,,,,,,active,,false,
valid_phones_20260405_143913.csv_314,فندق قلب العالم,,,Hotel,hotel,Baghdad,Baghdad,,07733330690,,,,,https://www.facebook.com/profile.php?id=61556073369551,https://www.instagram.com/worldheartmall_hotel/?hl=ar,,,,active,,false,
valid_phones_20260405_143913.csv_315,abdulrahman 3yada,,,Healthcare,healthcare,Erbil,Erbil,ڕێگای کۆنی کەرکووک,07504751456,,,,,,,,,,active,,false,
valid_phones_20260405_143913.csv_316,دەرمانخانەی جەرجیر,,,Healthcare,healthcare,Erbil,هەولێر,,07504699586,,,,,,,,,,active,,false,
valid_phones_20260405_143913.csv_317,رسکین,,,Healthcare,healthcare,Erbil,Erbil,dwside shadi,07507461910,,,,,,,,,,active,,false,
valid_phones_20260405_143913.csv_318,دەرمانخانەی ژێنەر,,,Healthcare,healthcare,Erbil,أربيل,"شەقامی زوورگەزراو, قضاء أربيل",07504626776,,,,,,,,,,active,,false,
valid_phones_20260405_143913.csv_319,دکتۆر شێروان رەحمان سولەیمان,,,Healthcare,healthcare,Erbil,Erbil,"1, 209/10",07502027383,,,drsherwanshal@gmail.com,,,,,,,active,,false,
valid_phones_20260405_143913.csv_320,الدكتورة اريانا خالص,,,Healthcare,healthcare,Erbil,هەولێر,"شارع القاضي غازي, شارۆچکەی ناوەندی هەولێر",07502008001,,,,http://proximalclinics.com,,,,,,active,,false,
valid_phones_20260405_143913.csv_321,عيادة تجميل,,,Healthcare,healthcare,Erbil,Erbil,,07512121952,,,laser.clinic.erbil@hotmail.com,,,,,,,active,,false,
valid_phones_20260405_143913.csv_322,دەرمانخانەی دەلانی زانکۆ,,,Healthcare,healthcare,Erbil,Erbil,شەقامی پێشەوا قازی,07506254008,,,info@dalany.net,https://www.dalany.net/,,,,,,active,,false,
valid_phones_20260405_143913.csv_323,دکتۆر عبدالصبور احمد حسێن,,,Healthcare,healthcare,Erbil,Erbil,,07503153919,,,,,,,,,,active,,false,
valid_phones_20260405_143913.csv_324,عيادة الدكتور نبز يونس,,,Healthcare,healthcare,Erbil,أربيل,"Ashal Street, قضاء أربيل",07502006868,,,info@meerpt.com,http://www.drnabaz.com,,,,,,active,,false,
valid_phones_20260405_143913.csv_325,ناوەندەی ئەمریکایی بۆ چاو و تۆڕی چاو,,,Healthcare,healthcare,Erbil,أربيل,"شەقامی سوڵتان موزەفەر, قضاء أربيل",07500177678,,,,http://Info@aerc-Erbil.com,,,,,,active,,false,
valid_phones_20260405_143913.csv_326,دەرمانخانەی سیگما,,,Healthcare,healthcare,Erbil,أربيل,"شەقامی ئیسکان, قضاء أربيل",07503890532,,,talibpharma@yahoo.com,,https://www.facebook.com/sigmapharmacy,,,,,active,,false,
valid_phones_20260405_143913.csv_327,مدخر ادوية بناز,,,Healthcare,healthcare,Erbil,Erbil,,07508401654,,,,,,,,,,active,,false,
valid_phones_20260405_143913.csv_328,نۆرینگەی د. قانیعە,,,Healthcare,healthcare,Erbil,أربيل,"شەقامی جەمال حەیدەری, قضاء أربيل",07501366094,,,,,,,,,,active,,false,
valid_phones_20260405_143913.csv_329,سەرکەوت خۆشناو,,,Healthcare,healthcare,Erbil,أربيل,"PAR Hospital Street, قضاء أربيل",07507483830,,,,,https://www.facebook.com/Dr.Sarkawt.Khoshnaw.Oncologist.Erbil.Kurdistan,,,,,active,,false,
valid_phones_20260405_143913.csv_330,علی حسین بکر,,,Healthcare,healthcare,Erbil,أربيل,قضاء أربيل,07504619073,,,,,,,,,,active,,false,
valid_phones_20260405_143913.csv_331,صيدلية رةوةز,,,Healthcare,healthcare,Erbil,Erbil,"185/4/218, 225-35",07509659141,,,,,,,,,,active,,false,
valid_phones_20260405_143913.csv_332,هاوكار عبدالله كاك أحمد,,,Healthcare,healthcare,Erbil,Erbil,طريق أربيل-كوي سنجق,07504733522,,,,https://m.facebook.com/Hawkar.A.KakAhmed.ped.surg.andurology/,,,,,,active,,false,
valid_phones_20260405_143913.csv_333,فریاکەوتنی خێرا 122,,,Healthcare,healthcare,Erbil,أربيل,قضاء أربيل,07503802007,,,,,,,,,,active,,false,
valid_phones_20260405_143913.csv_334,Swedish Rehab Center 2,,,Healthcare,healthcare,Erbil,Erbil,طريق ٤٠ متر,07501908804,,,swerehcen@gmail.com,https://swerehcen.business.site/,,,,,,active,,false,
valid_phones_20260405_143913.csv_335,د محمد حسين العبيدي,,,Healthcare,healthcare,Erbil,أربيل,قضاء أربيل,07507227500,,,alobaidimohammed2014@gmail.com,,,,,,,active,,false,
valid_phones_20260405_143913.csv_336,د. رێبەر ناظم,,,Healthcare,healthcare,Erbil,Erbil,32 park,07504536719,,,,,,,,,,active,,false,
valid_phones_20260405_143913.csv_337,فيولا فارما,,,Healthcare,healthcare,Erbil,أربيل,"MRF 5 towers, قضاء أربيل",07503003008,,,,,,,,,,active,,false,
valid_phones_20260405_143913.csv_338,ئۆرکا مید کەیر,,,Healthcare,healthcare,Erbil,أربيل,قضاء أربيل,07504261818,,,info@orca-medicare.com,http://orca-midecarr.com,,,,,,active,,false,
valid_phones_20260405_143913.csv_339,الدكتور وليد سرحان,,,Healthcare,healthcare,Erbil,Erbil,,07750722747,,,,,,,,,,active,,false,
valid_phones_20260405_143913.csv_340,BU Clinics,,,Healthcare,healthcare,Erbil,أربيل,"شەقامی دانیاڵ قەساب, قضاء أربيل",07506190619,,,,,,,,,,active,,false,
valid_phones_20260405_143913.csv_341,شوقي غزالة,,,Healthcare,healthcare,Erbil,أربيل,قضاء أربيل,07507671125,,,,,,,,,,active,,false,
valid_phones_20260405_143913.csv_342,دايت نيوترشن,,,Healthcare,healthcare,Erbil,أربيل,"شەقامی سامی شۆڕش, قضاء أربيل",07503701987,,,,https://www.dietnutrition.life/,,,,,,active,,false,
valid_phones_20260405_143913.csv_343,دەرمانخانەی سیما,,,Healthcare,healthcare,Erbil,أربيل,"شەقامی پزیشکان, قضاء أربيل",07509039494,,,,,https://www.facebook.com/pharmacy.sana,,,,,active,,false,
valid_phones_20260405_143913.csv_344,ئومێد کەریم,,,Healthcare,healthcare,Erbil,أربيل,قضاء أربيل,07503190080,,,,,,,,,,active,,false,
valid_phones_20260405_143913.csv_345,سرود نزار جرجیس,,,Healthcare,healthcare,Erbil,أربيل,قضاء أربيل,07511332879,,,,,,,,,,active,,false,
valid_phones_20260405_143913.csv_346,کۆمپانیای ( ئەڤێڵ ) .,,,Healthcare,healthcare,Erbil,أربيل,"12, Pizishkan Street, قضاء أربيل",07503257370,,,availfordrugs@gmail.com,,,,,,,active,,false,
valid_phones_20260405_143913.csv_347,عيادة دكتور ظاهر طاهر گه ردي,,,Healthcare,healthcare,Erbil,أربيل,"Salahaddin, قضاء أربيل",07501842202,,,,,,,,,,active,,false,
valid_phones_20260405_143913.csv_348,دکتۆر هەرمان صابر نانەکەلی,,,Healthcare,healthcare,Erbil,أربيل,"Pizishkan Street, قضاء أربيل",07503577951,,,harman.saber@gmail.com,http://www.facebook.com/DrHarmanClinic,,,,,,active,,false,
valid_phones_20260405_143913.csv_349,دکتۆر ھاوکار عبداللە کاک ئەحمەد,,,Healthcare,healthcare,Erbil,أربيل,"شەقامی پزیشکان, قضاء أربيل",07504733255,,,,,,,,,,active,,false,
valid_phones_20260405_143913.csv_350,دكتۆرە باران کەمال بەرزنجی,,,Healthcare,healthcare,Erbil,أربيل,"شەقامی پزیشکان, قضاء أربيل",07503948600,,,,,,,,,,active,,false,
valid_phones_20260405_143913.csv_351,د. عەبدولخالق ئەمین,,,Healthcare,healthcare,Erbil,أربيل,"شەقامی پزیشکان, قضاء أربيل",07504011825,,,,,,,,,,active,,false,
valid_phones_20260405_143913.csv_352,هيمن صابر شواني,,,Healthcare,healthcare,Erbil,أربيل,"شەقامی ئەیوبی, قضاء أربيل",07508254993,,,heminshwanient@gmail.com,,,,,,,active,,false,
valid_phones_20260405_143913.csv_353,دکتور بهجت توفیق خوشناو,,,Healthcare,healthcare,Erbil,أربيل,قضاء أربيل,07507023407,,,,,,,,,,active,,false,
valid_phones_20260405_143913.csv_354,دکتۆر فەیسەڵ,,,Healthcare,healthcare,Erbil,أربيل,"شەقامی پزیشکان, قضاء أربيل",07507901300,,,,,,,,,,active,,false,
valid_phones_20260405_143913.csv_355,د. حسین ابراهیم طه رواندزی/جراح استشاري,,,Healthcare,healthcare,Erbil,أربيل,"25, قضاء أربيل",07508171532,,,husen.i.taha@gmail.com,,,,,,,active,,false,
valid_phones_20260405_143913.csv_356,صيدلية زينب,,,Healthcare,healthcare,Erbil,أربيل,"شەقامی پزیشکان, قضاء أربيل",07503452993,,,,,,,,,,active,,false,
valid_phones_20260405_143913.csv_357,مذخر كةز,,,Healthcare,healthcare,Erbil,أربيل,"قرب شارع الاطباء, قضاء أربيل",07504521875,,,gazdrugstory@gmail.com,,,,,,,active,,false,
valid_phones_20260405_143913.csv_358,کۆمپانیای ژیریا بۆ بارزگانی دەرمان,,,Healthcare,healthcare,Erbil,أربيل,"شەقامی پزیشکان, قضاء أربيل",07501183355,,,info@zhyria.com,http://www.zhyria.com,,,,,,active,,false,
valid_phones_20260405_143913.csv_359,د.عبدالكريم القطان .جراح الاعصاب,,,Healthcare,healthcare,Erbil,أربيل,"شەقامی سەلاحەددین, قضاء أربيل",07502160964,,,dr1kattan@gmail.com,,,,,,,active,,false,
valid_phones_20260405_143913.csv_360,مختبر هاى لاب,,,Healthcare,healthcare,Erbil,أربيل,قضاء أربيل,07507320332,,,,,,,,,,active,,false,
